,rho_0,xi,gamma,zeta,eig_FEA,eig_CF
0,0.3305627936972757,0.9999999999999998,0.9804372688636284,0.007142857142857146,22.7151572294743,20.233234057945005
1,0.364239201923159,0.9999999999999998,0.9804372688636284,0.007142857142857146,18.674818758228575,17.060192166676636
2,0.401346427205952,0.9999999999999998,0.9804372688636284,0.007142857142857146,15.795651579863828,14.455902157330758
3,0.4422339873920661,0.9999999999999998,0.9804372688636284,0.007142857142857146,15.60353585952739,12.322012373600826
4,0.4872870078006907,0.9999999999999998,0.9804372688636284,0.007142857142857146,13.50073370805717,10.577935940041986
5,0.5369298487699418,0.9999999999999998,0.9804372688636284,0.007142857142857146,11.891488572939188,9.157807378788814
6,0.5916301027628258,0.9999999999999998,0.9804372688636284,0.007142857142857146,10.632501474589997,8.007995183493614
7,0.651902998682287,0.9999999999999998,0.9804372688636284,0.007142857142857146,9.63300297489788,7.08507641222484
8,0.7183162548801609,0.9999999999999998,0.9804372688636284,0.007142857142857146,8.84596834309999,6.354196809325503
9,0.791495426571168,0.9999999999999998,0.9804372688636284,0.007142857142857146,7.643388977514398,5.7877545258279985
10,0.8721297980199411,0.9999999999999998,0.9804372688636284,0.007142857142857146,7.246911547950445,5.364357728801233
11,0.9609788750003754,0.9999999999999998,0.9804372688636284,0.007142857142857146,6.56094338560752,5.068016733489273
12,1.058879538680631,0.9999999999999998,0.9804372688636284,0.007142857142857146,6.436030007729853,4.887540148911906
13,1.166753928317173,0.9999999999999998,0.9804372688636284,0.007142857142857146,6.097388685456902,4.816112232216363
14,1.285618127005986,0.9999999999999998,0.9804372688636284,0.007142857142857146,5.9244663263771145,4.851035490462794
15,1.416591732303193,0.9999999999999998,0.9804372688636284,0.007142857142857146,5.660515868115272,4.993628809136239
16,1.5609084018620234,0.9999999999999998,0.9804372688636284,0.007142857142857146,5.769166307603844,5.24927726018316
17,1.719927473416868,0.9999999999999998,0.9804372688636284,0.007142857142857146,5.612571187040739,5.41747745553843
18,1.8951467685645893,0.9999999999999998,0.9804372688636284,0.007142857142857146,5.295461066502851,5.103539147940001
19,2.088216700943584,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.9785458699431215,4.906806763843443
20,2.3009558216974,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.9289010640576,4.819850656106698
21,2.5353679486476777,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.77062863618881,4.839386905814747
22,2.793661040518359,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.826437341497591,4.966153304269601
23,3.0782679939899573,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.6990366958929775,4.933867764969202
24,3.391869559474097,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.566100814650828,4.827572382961117
25,3.73741959145502,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.545875649663909,4.8280609713222535
26,4.11817287123434,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.501206890804794,4.92836813373974
27,4.537715764145184,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.467493204409652,4.825815188169571
28,5.0,0.9999999999999998,0.9804372688636284,0.007142857142857146,4.470609742253256,4.8299798520727215
29,0.3305627936972757,0.9999999999999998,1.2291641145795527,0.007142857142857146,23.799162983038205,22.509456609889472
30,0.364239201923159,0.9999999999999998,1.2291641145795527,0.007142857142857146,19.714292107882816,18.934967759138537
31,0.401346427205952,0.9999999999999998,1.2291641145795527,0.007142857142857146,19.58512074576553,16.000032154236532
32,0.4422339873920661,0.9999999999999998,1.2291641145795527,0.007142857142857146,16.661802524934217,13.593811226184132
33,0.4872870078006907,0.9999999999999998,1.2291641145795527,0.007142857142857146,14.466856130515913,11.625433446517091
34,0.5369298487699418,0.9999999999999998,1.2291641145795527,0.007142857142857146,12.75961097773657,10.020562541559093
35,0.5916301027628258,0.9999999999999998,1.2291641145795527,0.007142857142857146,11.400677213676907,8.7185901646612
36,0.651902998682287,0.9999999999999998,1.2291641145795527,0.007142857142857146,10.298705147092445,7.670347007000764
37,0.7183162548801609,0.9999999999999998,1.2291641145795527,0.007142857142857146,9.409367195907642,6.836245906472984
38,0.791495426571168,0.9999999999999998,1.2291641145795527,0.007142857142857146,8.691973400689463,6.1847868287231496
39,0.8721297980199411,0.9999999999999998,1.2291641145795527,0.007142857142857146,7.582666909563199,5.691367260558534
40,0.9609788750003754,0.9999999999999998,1.2291641145795527,0.007142857142857146,7.2089036438718725,5.337353089952867
41,1.058879538680631,0.9999999999999998,1.2291641145795527,0.007142857142857146,6.569518598593161,5.109374884197
42,1.166753928317173,0.9999999999999998,1.2291641145795527,0.007142857142857146,6.134789473757926,4.998822989966068
43,1.285618127005986,0.9999999999999998,1.2291641145795527,0.007142857142857146,5.870856429207891,5.001522387632296
44,1.416591732303193,0.9999999999999998,1.2291641145795527,0.007142857142857146,5.754785818803757,5.117575020616172
45,1.5609084018620234,0.9999999999999998,1.2291641145795527,0.007142857142857146,5.76596893874084,5.351363645304947
46,1.719927473416868,0.9999999999999998,1.2291641145795527,0.007142857142857146,5.684666286676938,5.71171734693154
47,1.8951467685645893,0.9999999999999998,1.2291641145795527,0.007142857142857146,5.417422964973107,5.380550109645075
48,2.088216700943584,0.9999999999999998,1.2291641145795527,0.007142857142857146,5.162757585631463,5.134962569349117
49,2.3009558216974,0.9999999999999998,1.2291641145795527,0.007142857142857146,4.901878458942627,5.0077676658363135
50,2.5353679486476777,0.9999999999999998,1.2291641145795527,0.007142857142857146,4.788326977108191,4.994161852117143
