,rho_0,xi,gamma,zeta,eig_FEA,eig_CF
0,4.528959119808963,0.9999468058340303,0.09114222154811294,0.00028571428571428574,4.202121297683138,4.133007471753888
0,4.905364206784382,0.9999468058340303,0.09114222154811298,0.00028571428571428574,4.169918044712507,4.096047170767596
0,5.313052594348948,0.9999468058340303,0.09114222154811288,0.00028571428571428574,4.155235486865369,4.095381808553946
0,5.754624260371222,0.9999468058340277,0.09114222155085477,0.00028571428571428574,4.158895132477634,4.105952320641965
0,6.232895268771766,0.9999468058340282,0.09114222155044716,0.00028571428571428574,4.135648618797295,4.090155537157669
0,6.750915728592051,0.9999468058340285,0.09114222155010471,0.00028571428571428574,4.14143488987439,4.103138869391791
0,7.3119892456547495,0.9999468058340288,0.09114222154981676,0.00028571428571428574,4.125721873654104,4.091034500157124
0,7.919693990865626,0.9999468058340291,0.09114222154957213,0.00028571428571428574,4.123248211433566,4.09330073934232
0,8.57790551951731,0.9999468058340292,0.09114222154937325,0.00028571428571428574,4.121987931960928,4.098659598823521
0,9.290821487122027,0.9999468058340294,0.09114222154920047,0.00028571428571428574,4.114548349820322,4.089466198747244
0,10.062988419395152,0.9999468058340303,0.09114222154811245,0.00028571428571428574,4.11433959023705,4.0900561200531245
0,10.899330707111538,0.9999468058340304,0.09114222154810732,0.00028571428571428574,4.112847171191101,4.09306535886172
0,11.805182010745558,0.9999468058340301,0.09114222154840763,0.00028571428571428574,4.1945110876790865,4.095140599318968
0,12.786319275173486,0.9999468058340301,0.0911422215482577,0.00028571428571428574,4.113750110070115,4.095206397325943
0,13.848999571362626,0.9999468058340303,0.09114222154808885,0.00028571428571428574,4.107021668006596,4.093504595400887
0,14.999999999999662,0.9999468058339984,0.09114222158305155,0.00028571428571428574,4.1612558520511325,4.091035833251052
0,0.29999999999999993,0.9999150883947979,0.12305362528255297,0.00028571428571428574,16.967149154122765,14.56820379104019
0,0.3249332182308123,0.9999150883947979,0.12305362528255297,0.00028571428571428574,15.1635943323748,12.742243044213335
0,0.351938654366109,0.9999150883947979,0.12305362528255297,0.00028571428571428574,13.592814163057932,11.190752373800747
0,0.3811885319433378,0.9999150883947979,0.12305362528257519,0.00028571428571428574,12.222081046034436,9.874090986982601
0,0.41286938812342516,0.9999150883947979,0.12305362528255451,0.00028571428571428574,11.025400173715841,8.758618010342795
0,0.44718326330643615,0.9999150883947979,0.12305362528255297,0.00028571428571428574,9.98189881670349,7.815832961083821
0,0.4843489896170568,0.9999150883947979,0.12305362528255297,0.00028571428571428574,9.072307725977018,7.021647555902176
0,0.5246035864770421,0.9999150883947979,0.12305362528255297,0.00028571428571428574,8.283606357416325,6.355770252149334
0,0.5682037721647049,0.9999150883947979,0.12305362528255291,0.00028571428571428574,7.6007645248018125,5.801187796220261
0,0.6154276010012162,0.9999150883947979,0.12305362528255297,0.00028571428571428574,7.013409783060913,5.343730532662725
0,0.666576236604645,0.9999150883947979,0.12305362528264775,0.00028571428571428574,6.513969721256225,4.971710367597626
0,0.7219758725204357,0.9999150883947979,0.12305362528258051,0.00028571428571428574,6.092555267002781,4.675622136365997
0,0.7819798124768794,0.9999150883947979,0.12305362528255856,0.00028571428571428574,5.7451241435709814,4.4479007453106565
0,0.846970723532132,0.9999150883947979,0.1230536252825536,0.00028571428571428574,5.464373959495255,4.282727882626205
0,0.9173630764819175,0.9999150883947979,0.12305362528255297,0.00028571428571428574,5.248408511058032,4.175883359719786
0,0.9936057890912944,0.9999150883947979,0.12305362528255291,0.00028571428571428574,5.0933218105308296,4.124637284831647
0,1.0761850890073335,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.996504881063934,4.127680313937864
0,1.1656276146105535,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.958509752853957,4.185090196836515
0,1.2625037735803741,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.977877103094683,4.298333763665353
0,1.3674313805933858,0.9999150883947979,0.12305362528255297,0.00028571428571428574,5.053304915176573,4.470304402606765
0,1.481079597353372,0.9999150883947978,0.12305362528277705,0.00028571428571428574,5.175874300154583,4.596105513631476
0,1.6041732000800895,0.9999150883947979,0.12305362528266175,0.00028571428571428574,4.913612588120352,4.388826304469924
0,1.7374972016721484,0.9999150883947979,0.12305362528259813,0.00028571428571428574,4.714108635610635,4.24258626386496
0,1.8819018580212061,0.9999150883947979,0.12305362528256741,0.00028571428571428574,4.573256463830954,4.153648939343973
0,2.0383080904045854,0.9999150883947979,0.1230536252825555,0.00028571428571428574,4.488313830901444,4.119741970445768
0,2.207713358536879,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.456423478145729,4.1399990296087905
0,2.391198021735144,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.473945942858351,4.214937687386782
0,2.5899322287651745,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.502978917628037,4.251972365710732
0,2.805183380307895,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.385088029681852,4.158629206388019
0,3.0383242116367764,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.317805483373858,4.120443649172905
0,3.2908415470524464,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.299175375686599,4.136440048003737
0,3.564345781904722,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.3224518766853075,4.207027112996544
0,3.860581152672408,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.267870381447728,4.136968542316418
0,4.181436860596882,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.231115103935237,4.120313243965507
0,4.528959119808963,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.23674844692951,4.157836569790163
0,4.905364206784381,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.212560560799854,4.129138306036594
0,5.313052594348949,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.192143673323254,4.123580034964587
0,5.754624260371234,0.9999150883947979,0.12305362528255297,0.00028571428571428574,4.19874598014723,4.140579697711497
0,6.232895268771777,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.1645405707860395,4.11966328877839
0,6.750915728592061,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.177280447442986,4.137385110373488
0,7.311989245654734,0.9999150883947943,0.12305362528615799,0.00028571428571428574,4.158999395269925,4.12021736326727
0,7.9196939908656105,0.9999150883947945,0.12305362528586233,0.00028571428571428574,4.1569819564120145,4.125799155126051
0,8.57790551951732,0.9999150883947979,0.12305362528255291,0.00028571428571428574,4.151462748727728,4.12635257852618
0,9.290821487122034,0.9999150883947979,0.12305362528255175,0.00028571428571428574,4.146356293833348,4.119347652077518
0,10.062988419395152,0.9999150883947979,0.12305362528259188,0.00028571428571428574,4.1477815420336395,4.121505845776291
0,10.89933070711154,0.9999150883947979,0.1230536252825538,0.00028571428571428574,4.143667403623886,4.125505535497552
0,11.80518201074556,0.9999150883947979,0.12305362528256156,0.00028571428571428574,4.143879203985289,4.126665447807849
0,12.786319275173492,0.9999150883947983,0.1230536252823445,0.00028571428571428574,4.144202632191893,4.124349313393962
0,13.848999571362683,0.9999150883948017,0.12305362527910936,0.00028571428571428574,4.140739096506083,4.124289413989102
0,15.000000000000199,0.9999150883948106,0.12305362527082712,0.00028571428571428574,4.14352619345724,4.1228838020604455
0,0.30000000000084914,0.9998646772499228,0.16613809127176563,0.00028571428571428574,17.68308153633432,15.046819257446622
0,0.3249332182326773,0.9998646772494415,0.16613809165296417,0.00028571428571428574,15.887223711436548,13.150210179435973
0,0.35193865436976673,0.9998646772485554,0.16613809235484947,0.00028571428571428574,14.314408302239187,11.538497369804483
0,0.3811885319433399,0.999864677250297,0.16613809097534232,0.00028571428571428574,12.931771590894954,10.170501334782056
0,0.4128693881234307,0.9998646772502953,0.16613809097668777,0.00028571428571428574,11.713911110399057,9.011269620688784
0,0.4471832633064481,0.9998646772502908,0.16613809098020213,0.00028571428571428574,10.641692500621147,8.031183692228762
0,0.48434898961708306,0.9998646772502818,0.1661380909874161,0.00028571428571428574,9.697564886141976,7.205202223679548
0,0.5246035864771049,0.9998646772502671,0.1661380909990695,0.00028571428571428574,8.867881174933077,6.512221278743938
0,0.5682037721648314,0.9998646772502378,0.16613809102238533,0.00028571428571428574,8.14263152079068,5.934535102199052
0,0.6154276010012162,0.999864677250298,0.16613809097450602,0.00028571428571428574,7.511242369372165,5.457383735229083
0,0.6665762366046448,0.999864677250298,0.16613809097450602,0.00028571428571428574,6.967580776070757,5.068575897350855
0,0.7219758725204357,0.9998646772502982,0.16613809097446028,0.00028571428571428574,6.503066580580725,4.758177496487759
0,0.7819798124768794,0.9998646772502982,0.1661380909744992,0.00028571428571428574,6.113885257792493,4.518257812246488
0,0.8469707235321319,0.999864677250298,0.16613809097450538,0.00028571428571428574,5.793684358089104,4.342686864809454
0,0.9173630764819175,0.999864677250298,0.16613809097450585,0.00028571428571428574,5.54023947413133,4.226978793136565
0,0.9936057890912944,0.999864677250298,0.16613809097450602,0.00028571428571428574,5.349944539490825,4.168177240619148
0,1.0761850890073332,0.999864677250298,0.16613809097457294,0.00028571428571428574,5.220210228306796,4.164779819775797
0,1.1656276146105533,0.999864677250298,0.16613809097450602,0.00028571428571428574,5.150696305246769,4.216699726052277
0,1.2625037735803741,0.999864677250298,0.16613809097450602,0.00028571428571428574,5.139858447037122,4.325263519954212
0,1.3674313805933862,0.9998646772502985,0.16613809097414056,0.00028571428571428574,5.18542312307816,4.493245020843516
0,1.4810795973533724,0.9998646772502984,0.16613809097440083,0.00028571428571428574,5.282798296761047,4.674568748708447
0,1.6041732000800897,0.999864677250298,0.16613809097457302,0.00028571428571428574,5.090641290372828,4.4556951569169945
0,1.7374972016721482,0.999864677250298,0.16613809097451668,0.00028571428571428574,4.8675953708994815,4.299571817771298
0,1.8819018580212057,0.999864677250298,0.16613809097450682,0.00028571428571428574,4.704937722927229,4.202209759208079
0,2.0383080904045854,0.999864677250298,0.16613809097450624,0.00028571428571428574,4.599498020720748,4.161121367691703
0,2.207713358536879,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.548204552697298,4.175256829358324
0,2.3911980217351445,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.546640168268129,4.244977307132108
0,2.589932228765174,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.586259190898892,4.309679340663593
0,2.8051833803078945,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.472804528148829,4.207804980907614
0,3.0383242116367764,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.392221588175224,4.162347246856484
0,3.2908415470524464,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.360045358406672,4.17214468736393
0,3.5643457819047217,0.999864677250298,0.16613809097460877,0.00028571428571428574,4.369916334424617,4.237447628337053
0,3.8605811526724074,0.999864677250298,0.16613809097452453,0.00028571428571428574,4.332399964277903,4.183120231747181
0,4.181436860596881,0.999864677250298,0.16613809097450732,0.00028571428571428574,4.28609940246073,4.159639047151665
0,4.528959119808962,0.999864677250298,0.16613809097450585,0.00028571428571428574,4.281308289758892,4.1913438422523654
0,4.905364206784381,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.26680048177659,4.1738003826766725
0,5.313052594348948,0.999864677250298,0.16613809097450602,0.00028571428571428574,4.238933137336276,4.161636060501555
0,5.7546242603712345,0.999864677250298,0.1661380909745061,0.00028571428571428574,4.244771279654843,4.187315896750853
0,6.2328952687717925,0.9998646772503009,0.16613809097227045,0.00028571428571428574,4.216908785787693,4.159487340394155
0,6.7509157285920685,0.9998646772502994,0.16613809097350282,0.00028571428571428574,4.217986647980055,4.183606727073959
0,7.311989245654761,0.9998646772502985,0.1661380909742604,0.00028571428571428574,4.202498607540828,4.159602773943942
0,7.919693990865634,0.999864677250298,0.1661380909745065,0.00028571428571428574,4.203098622995719,4.169660984847219
0,8.577905519517355,0.9998646772503028,0.16613809097085486,0.00028571428571428574,4.19237260708108,4.163726456555911
0,9.290821487122034,0.9998646772502984,0.16613809097436621,0.00028571428571428574,4.1906974586447525,4.159676248671341
0,10.062988419395149,0.9998646772502977,0.16613809097483,0.00028571428571428574,4.191349716453787,4.163951810149889
0,10.899330707111538,0.999864677250298,0.16613809097450585,0.00028571428571428574,4.186597770508821,4.169288734945916
0,12.786319275173485,0.999864677250298,0.16613809097450638,0.00028571428571428574,4.186516472399145,4.16219677267925
0,13.848999571362627,0.999864677250298,0.16613809097450657,0.00028571428571428574,4.1753141753135985,4.162152473490843
0,15.000000000000009,0.9998646772502987,0.1661380909739648,0.00028571428571428574,4.187108159091579,4.163524386311387
0,0.3249332182308122,0.9997846461720074,0.22430761555601836,0.00028571428571428574,16.660703669683656,13.700993898672825
0,0.351938654366109,0.9997846461720074,0.22430761555602016,0.00028571428571428574,15.105372007917653,12.007973508173814
0,0.38118853194333774,0.9997846461720074,0.22430761555599651,0.00028571428571428574,13.728360441402339,10.570669175491947
0,0.41286938812342516,0.9997846461720074,0.22430761555601836,0.00028571428571428574,12.503086990589958,9.352357583911969
0,0.4471832633064362,0.9997846461720074,0.22430761555605744,0.00028571428571428574,11.410968782981946,8.321910710356837
0,0.48434898962065465,0.9997846461679237,0.22430761830810547,0.00028571428571428574,10.436391229471251,7.453000511910901
0,0.5246035865153693,0.9997846461606938,0.22430762318056421,0.00028571428571428574,9.567221161166824,6.723426209354809
