,x0,x1,x2,x3,y
0,0.3075509566779182,-1.5337179776058507,0.20950989391108626,0.5325464915562897,3.3788664016453986
1,0.3075509566779182,-1.171883177278215,0.20950989391108626,0.5325464915562897,2.3331890275489835
2,0.3075509566779182,-0.8100483769505787,0.20950989391108626,0.5325464915562897,1.9880935731488472
3,0.3075509566779182,-0.4482135766229432,0.20950989391108626,0.5325464915562897,0.9662161457633245
4,0.3075509566779182,-0.08637877629530731,0.20950989391108626,0.5325464915562897,0.4464663853035678
5,0.3075509566779182,0.2754560240323287,0.20950989391108626,0.5325464915562897,-0.262268483910561
6,0.3075509566779182,0.6372908243599641,0.20950989391108626,0.5325464915562897,-0.7277242881631302
7,0.3075509566779182,0.9991256246876,0.20950989391108626,0.5325464915562897,-1.1890658096161688
8,0.3075509566779182,1.360960425015236,0.20950989391108626,0.5325464915562897,-1.4331433112481031
9,0.3075509566779182,1.7227952253428716,0.20950989391108626,0.5325464915562897,-1.60505703223487
10,0.3075509566779182,2.084630025670507,0.20950989391108626,0.5325464915562897,-1.6862106941669934
11,0.4096036670137174,-1.753725569483104,0.22460248652359877,0.32652671347665135,3.748380654881363
12,0.4096036670137174,-1.3918907691554678,0.22460248652359877,0.32652671347665135,3.3948070439139557
13,0.4096036670137174,-1.0300559688278323,0.22460248652359877,0.32652671347665135,2.3545026761284116
14,0.4096036670137174,-0.6682211685001962,0.22460248652359877,0.32652671347665135,1.6162946430869574
15,0.4096036670137174,-0.30638636817256054,0.22460248652359877,0.32652671347665135,0.8015123476792674
16,0.4096036670137174,0.055448432155075375,0.22460248652359877,0.32652671347665135,0.21380904610811602
17,0.4096036670137174,0.41728323248271143,0.22460248652359877,0.32652671347665135,-0.4034162835440898
18,0.4096036670137174,0.7791180328103469,0.22460248652359877,0.32652671347665135,-0.8257575892383966
19,0.4096036670137174,1.1409528331379828,0.22460248652359877,0.32652671347665135,-1.0636289592901957
20,0.4096036670137174,1.502787633465619,0.22460248652359877,0.32652671347665135,-1.2786810599203882
21,0.4096036670137174,1.8646224337932544,0.22460248652359877,0.32652671347665135,-1.365775543473964
22,0.4096036670137174,2.2264572341208893,0.22460248652359877,0.32652671347665135,-1.4236454717234965
23,0.5949841157380078,-1.9150830410873285,0.21885724111742405,0.14797711801324243,4.135140889863503
24,0.5949841157380078,-1.5532482407596926,0.21885724111742405,0.14797711801324243,3.7817262959122906
25,0.5949841157380078,-1.1914134404320567,0.21885724111742405,0.14797711801324243,2.7429377906891417
26,0.5949841157380078,-0.8295786401044208,0.21885724111742405,0.14797711801324243,1.7209921940109199
27,0.5949841157380078,-0.46774383977678474,0.21885724111742405,0.14797711801324243,1.2020254911791965
28,0.5949841157380078,-0.10590903944914926,0.21885724111742405,0.14797711801324243,0.49568040231319255
29,0.5949841157380078,0.25592576087848673,0.21885724111742405,0.14797711801324243,0.03516316379849463
30,0.5949841157380078,0.6177605612061228,0.21885724111742405,0.14797711801324243,-0.4186131131068391
31,0.5949841157380078,0.9795953615337581,0.21885724111742405,0.14797711801324243,-0.6544368823598661
32,0.5949841157380078,1.3414301618613942,0.21885724111742405,0.14797711801324243,-0.8196559580395216
33,0.5949841157380078,1.7032649621890301,0.21885724111742405,0.14797711801324243,-0.8961021788649975
34,0.5949841157380078,2.0650997625166654,0.21885724111742405,0.14797711801324243,-0.9412711824294738
35,0.5949841157380078,2.4269345628443006,0.21885724111742405,0.14797711801324243,-0.9593752122276482
36,0.7725492480396772,-2.121904985333992,0.19783393280674436,0.0759466419070131,4.5237330821891675
37,0.7725492480396772,-1.760070185006356,0.19783393280674436,0.0759466419070131,4.16962215728555
38,0.7725492480396772,-1.39823538467872,0.19783393280674436,0.0759466419070131,3.129742500754831
39,0.7725492480396772,-1.0364005843510844,0.19783393280674436,0.0759466419070131,2.3938005104791698
40,0.7725492480396772,-0.6745657840234486,0.19783393280674436,0.0759466419070131,1.584531506832932
41,0.7725492480396772,-0.31273098369581254,0.19783393280674436,0.0759466419070131,0.8741391807719504
42,0.7725492480396772,0.04910381663182299,0.19783393280674436,0.0759466419070131,0.4085514499319499
43,0.7725492480396772,0.4109386169594589,0.19783393280674436,0.0759466419070131,0.010914441834265317
44,0.7725492480396772,0.7727734172870948,0.19783393280674436,0.0759466419070131,-0.24507651521846022
45,0.7725492480396772,1.1346082176147303,0.19783393280674436,0.0759466419070131,-0.42384176072791785
46,0.7725492480396772,1.4964430179423662,0.19783393280674436,0.0759466419070131,-0.508261956985479
47,0.7725492480396772,1.8582778182700024,0.19783393280674436,0.0759466419070131,-0.5447039045053457
48,0.7725492480396772,2.220112618597638,0.19783393280674436,0.0759466419070131,-0.5705510344374698
49,0.7725492480396772,2.5819474189252727,0.19783393280674436,0.0759466419070131,-0.5813799307449168
50,0.8898934629892314,-1.9978478404992468,0.1808324528917347,0.04756889128717633,4.54576350584186
51,0.8898934629892314,-1.636013040171611,0.1808324528917347,0.04756889128717633,3.502359219905165
52,0.8898934629892314,-1.274178239843975,0.1808324528917347,0.04756889128717633,2.759103076491698
53,0.8898934629892314,-0.9123434395163391,0.1808324528917347,0.04756889128717633,1.9359303517532622
54,0.8898934629892314,-0.5505086391887034,0.1808324528917347,0.04756889128717633,1.3347797243092732
55,0.8898934629892314,-0.1886738388610674,0.1808324528917347,0.04756889128717633,0.7938365245133292
56,0.8898934629892314,0.173160961466568,0.1808324528917347,0.04756889128717633,0.3197962333863627
57,0.8898934629892314,0.5349957617942042,0.1808324528917347,0.04756889128717633,0.047660255657952504
58,0.8898934629892314,0.8968305621218401,0.1808324528917347,0.04756889128717633,-0.15967833958452107
