,x0,x1,x2,y
0,-0.10730262846678174,-1.3152331610947734,5.39661271943197,3.039294992313835
1,-0.10730262846678174,-0.835660080832887,5.39661271943197,2.437273481915885
2,-0.10730262846678174,-0.5128866885698361,5.39661271943197,2.000187808367708
3,-0.10730262846678174,-0.26926460591208573,5.39661271943197,1.6550466837534206
4,-0.10730262846678174,-0.07352002878599034,5.39661271943197,1.4285448332770165
5,-0.10730262846678174,0.09010939499581169,5.39661271943197,1.284880723589745
6,-0.10730262846678174,0.23069134561700108,5.39661271943197,1.1964514583902475
7,-0.10730262846678174,0.3539239860409493,5.39661271943197,1.1429400499758213
8,-0.10730262846678174,0.46362290329737377,5.39661271943197,1.1108198951311792
9,-0.10730262846678174,0.5624687379340062,5.39661271943197,1.0927834061344168
10,-0.10730262846678174,0.6524169745969458,5.39661271943197,1.080573618108411
11,-0.10730262846678174,0.7349379982849493,5.39661271943197,1.0476002228886059
12,-0.10730262846678174,0.8111653636728334,5.39661271943197,1.0197237640704095
13,-0.10730262846678174,0.8819914162414457,5.39661271943197,1.0003588436800506
14,-0.10730262846678174,0.948131218745991,5.39661271943197,0.9874571332597922
15,-0.10730262846678174,1.0101666096654436,5.39661271943197,0.9780238909797145
16,-0.10730262846678174,1.0685773718218583,5.39661271943197,0.965366114751578
17,-0.10730262846678174,1.1237637873891488,5.39661271943197,0.9714982579227861
18,-0.10730262846678174,1.1760632867919978,5.39661271943197,0.9680056342750945
19,-0.10730262846678174,1.2257629553442706,5.39661271943197,0.9593801127822164
20,-0.10730262846678174,1.2731090759414687,5.39661271943197,0.9511250520560107
21,-0.10730262846678174,1.3615644965033322,5.39661271943197,0.9426959500156231
22,-0.10730262846678174,1.4030212101816786,5.39661271943197,0.9399340322929676
23,-0.10730262846678174,1.4428274605820979,5.39661271943197,0.9407230522905558
24,-0.10730262846678174,1.4811096471531149,5.39661271943197,0.9394011920767663
25,-0.10730262846678174,1.517980182961443,5.39661271943197,0.9367242714107981
26,-0.10730262846678174,1.5535394849979296,5.39661271943197,0.9356455845855466
27,-0.10730262846678174,1.5878776225788211,5.39661271943197,0.9194653244359356
28,-0.10730262846678174,1.621075691988417,5.39661271943197,0.9295080442857968
29,-0.10730262846678174,1.65320697017121,5.39661271943197,0.9280572310650655
30,-0.10730262846678174,1.6843378887663834,5.39661271943197,0.9306608368982983
