,x0,x1,x2,y
0,0.6216023438621124,-1.3257480839002387,0.7526322258085988,8.133635212637486
1,0.6216023438621124,-1.0029746916371878,0.7526322258085988,7.003059140285791
2,0.6216023438621124,-0.7593526089794372,0.7526322258085988,6.155941713944721
3,0.6216023438621124,-0.5636080318533421,0.7526322258085988,5.5168968835980925
4,0.6216023438621124,-0.39997860807153984,0.7526322258085988,5.008207465919916
5,0.6216023438621124,-0.25939665745035045,0.7526322258085988,4.556102561339287
6,0.6216023438621124,-0.13616401702640235,0.7526322258085988,4.210006849651768
7,0.6216023438621124,-0.02646509976997802,0.7526322258085988,3.952439694634489
8,0.6216023438621124,0.07238073486665458,0.7526322258085988,3.7700876671339816
9,0.6216023438621124,0.16232897152959425,0.7526322258085988,3.640281717170701
10,0.6216023438621124,0.24484999521759757,0.7526322258085988,3.5507970494725716
11,0.6216023438621124,0.32107736060548164,0.7526322258085988,3.48868904699513
12,0.6216023438621124,0.3919034131740942,0.7526322258085988,3.4453760794108126
13,0.6216023438621124,0.45804321567863926,0.7526322258085988,3.4130346527798947
14,0.6216023438621124,0.520078606598092,0.7526322258085988,3.349213555906473
15,0.6216023438621124,0.5784893687545065,0.7526322258085988,3.2975864492620146
16,0.6216023438621124,0.6336757843217974,0.7526322258085988,3.259508861109242
17,0.6216023438621124,0.6859752837246463,0.7526322258085988,3.2265611840019153
18,0.6216023438621124,0.7356749522769189,0.7526322258085988,3.208442279090231
19,0.6216023438621124,0.7830210728741172,0.7526322258085988,3.1907763996078993
20,0.6216023438621124,0.828226509642164,0.7526322258085988,3.1848787754826153
21,0.6216023438621124,0.8714764934359808,0.7526322258085988,3.1748162994108617
22,0.6216023438621124,0.9129332071143268,0.7526322258085988,3.1602944378460873
23,0.6216023438621124,0.9527394575147465,0.7526322258085988,3.1490413886346915
24,0.6216023438621124,0.9910216440857635,0.7526322258085988,3.1331374666917786
25,0.6216023438621124,1.027892179894091,0.7526322258085988,3.120645081559428
26,0.6216023438621124,1.063451481930578,0.7526322258085988,3.1210579551712834
27,0.6216023438621124,1.0977896195114696,0.7526322258085988,3.113895232477708
28,0.6216023438621124,1.1309876889210653,0.7526322258085988,3.1085366255240103
29,0.6216023438621124,1.1631189671038584,0.7526322258085988,3.1043621665161334
