,x0,x1,x2,y
0,0.32489982108157817,-1.580561972717066,5.271266068244702,4.5949202491025165
1,0.32489982108157817,-1.1009888924551796,5.271266068244702,3.691959918567389
2,0.32489982108157817,-0.7782155001921287,5.271266068244702,3.1467414323530165
3,0.32489982108157817,-0.5345934175343784,5.271266068244702,2.795231445241329
4,0.32489982108157817,-0.338848840408283,5.271266068244702,2.5815060442867295
5,0.32489982108157817,-0.1752194166264808,5.271266068244702,2.4601745604111835
6,0.32489982108157817,-0.03463746600529164,5.271266068244702,2.4076736863032546
7,0.32489982108157817,0.08859517441865661,5.271266068244702,2.3946543729184206
8,0.32489982108157817,0.19829409167508116,5.271266068244702,2.3424673572141796
9,0.32489982108157817,0.29713992631171354,5.271266068244702,2.2776434724693564
10,0.32489982108157817,0.38708816297465326,5.271266068244702,2.235420671790199
11,0.32489982108157817,0.4696091866626564,5.271266068244702,2.213670153069201
12,0.32489982108157817,0.545836552050541,5.271266068244702,2.2048762101592954
13,0.32489982108157817,0.6166626046191533,5.271266068244702,2.2025470530078697
14,0.32489982108157817,0.6828024071236983,5.271266068244702,2.180458212482446
15,0.32489982108157817,0.7448377980431509,5.271266068244702,2.160596421154984
16,0.32489982108157817,0.8032485601995656,5.271266068244702,2.149863869791884
17,0.32489982108157817,0.8584349757668563,5.271266068244702,2.144941069860219
18,0.32489982108157817,0.9107344751697053,5.271266068244702,2.1424937224252365
19,0.32489982108157817,0.9604341437219778,5.271266068244702,2.1381380781939585
20,0.32489982108157817,1.0077802643191762,5.271266068244702,2.12736800885813
21,0.32489982108157817,1.052985701087223,5.271266068244702,2.121314732468299
22,0.32489982108157817,1.0962356848810395,5.271266068244702,2.1171373719045454
23,0.32489982108157817,1.1376923985593859,5.271266068244702,2.115986307710592
24,0.32489982108157817,1.1774986489598054,5.271266068244702,2.1164188673547404
25,0.32489982108157817,1.2157808355308224,5.271266068244702,2.109854179678648
26,0.32489982108157817,1.25265137133915,5.271266068244702,2.105740471795374
27,0.32489982108157817,1.2882106733756369,5.271266068244702,2.1033507596683454
28,0.32489982108157817,1.3225488109565282,5.271266068244702,2.102389026859488
29,0.32489982108157817,1.3557468803661243,5.271266068244702,2.102330744055619
30,0.32489982108157817,1.3878781585489177,5.271266068244702,2.099239031519943
31,0.32489982108157817,1.4190090771440906,5.271266068244702,2.0972483388462857
32,0.32489982108157817,1.4492000494232362,5.271266068244702,2.0949824818644545
33,0.32489982108157817,1.4785061760087357,5.271266068244702,2.094330571994307
34,0.32489982108157817,1.5069778500900477,5.271266068244702,2.093718231550484
35,0.32489982108157817,1.5346612788384646,5.271266068244702,2.0936572792295722
36,0.32489982108157817,1.561598934570273,5.271266068244702,2.091825089295302
37,0.32489982108157817,1.5878299467191428,5.271266068244702,2.0900305728718687
38,0.32489982108157817,1.613390443698678,5.271266068244702,2.0893481421278155
39,0.32489982108157817,1.6383138521511347,5.271266068244702,2.088756083059162
40,-0.7700384461287707,-1.3786503800554195,4.860568110442827,4.151788896902443
41,-0.7700384461287707,-1.1350282973976686,4.860568110442827,3.692848281707276
42,-0.7700384461287707,-0.9392837202715734,4.860568110442827,3.331690048944652
43,-0.7700384461287707,-0.7756542964897714,4.860568110442827,3.0355636288040673
44,-0.7700384461287707,-0.635072345868582,4.860568110442827,2.802757528481089
45,-0.7700384461287707,-0.5118397054446338,4.860568110442827,2.617445847499242
46,-0.7700384461287707,-0.4021407881882093,4.860568110442827,2.467752287366406
47,-0.7700384461287707,-0.30329495355157693,4.860568110442827,2.358295715513922
48,0.2426007930824405,-1.247436433632845,3.7526494138373057,3.898325788680211
49,0.2426007930824405,-0.9246630413697943,3.7526494138373057,3.3447360189500364
50,0.2426007930824405,-0.48529638158594846,3.7526494138373057,2.7030654219197707
51,0.2426007930824405,-0.3216669578041463,3.7526494138373057,2.5325833316035946
52,0.2426007930824405,-0.18108500718295698,3.7526494138373057,2.4310301607938256
53,0.2426007930824405,-0.05785236675900878,3.7526494138373057,2.380034349159162
54,0.2426007930824405,0.05184655049741573,3.7526494138373057,2.3615903368008158
55,0.2426007930824405,0.1506923851340481,3.7526494138373057,2.3461416286751735
56,0.2426007930824405,0.2406406217969877,3.7526494138373057,2.2755649477403264
57,0.2426007930824405,0.32316164548499104,3.7526494138373057,2.2264342895385933
58,0.2426007930824405,0.39938901087287554,3.7526494138373057,2.1942819278318546
