,log(1+xi),log(rho0),log(1+gamma),log(1+10^3*zeta),alpha
68,0.6931471805599453,-1.203972804325936,0.056617640876426,2.0971411187792315,0.011564821923764738
69,0.3836220215603509,0.6266138439790844,0.0,2.6312429404806528,0.031299923707819276
70,0.415579958795557,0.4497450595757084,0.0,2.0447251014241,0.006814006033600399
71,0.940415733282327,1.032134770160554,0.0,0.6255319967413228,0.0022705491905294357
72,0.3839791356628784,1.7016298332645428,0.0,1.33006414419186,0.018947247034494734
73,0.3813060219926301,-0.2422219918646467,0.0,2.5299388826120826,-0.0011085254448443063
74,0.3658604819865789,-2.163257293727925,0.0,1.054254947719134,0.3893981517620381
75,0.356274952972229,0.619618617821119,0.0,1.9441139309133748,0.004220741531807081
76,0.6931471805599453,1.027352936552714,3.6448006693672297,2.0971411187792315,-0.001397616957172301
77,0.6931471805599453,0.3482537980244291,0.1727634333557742,2.0971411187792315,0.046742826600241455
78,0.4060958210535624,0.991645999062986,0.0,4.023938643628985,0.07472186608623496
79,0.3247473034170743,0.4562581824818645,0.0,3.688385849384546,0.0731091334108957
80,0.6931471805599453,0.0572113100837357,3.6448006693672297,2.0971411187792315,0.006163402383261055
81,0.7566043005913613,0.8540642678875286,0.0,0.0477270320244694,-0.007853318665029512
82,0.5172054577501756,1.890468567003084,0.0,0.530861783277399,0.03242243632371288
83,0.6931471805599453,0.2512396353775313,2.260045868402614,2.0971411187792315,0.027283000142002155
84,0.8382899260200787,1.4850444407826866,0.0,0.0694797711705642,0.02609219496013447
85,0.503784626596969,0.7857986165468835,0.0,1.876564598680676,-0.005949648880014033
86,0.3839791356628784,0.610891601027339,0.0,1.33006414419186,-0.03178504971190657
87,0.3743352541108471,0.6394168722212776,0.0,0.0620548704326,-0.03025228959413289
88,0.6931471805599453,-1.1069586416790385,0.0238486124993208,2.0971411187792315,0.1606860252486228
89,0.2942316774924592,0.3309857087361101,0.0,0.7955394559857065,0.015900776536969023
90,0.8828797400271784,1.6011833966246107,0.0,1.8329228788620788,0.012359120684802737
91,0.4359186333320149,1.4171296758363137,0.0,0.4016923021466259,-0.02773117280722689
92,0.3393760252976035,0.7589355203610118,0.0,4.87795192671444,0.12134179988809997
93,0.6931471805599453,0.2512396353775313,3.3599838257808767,2.0971411187792315,0.04690840222044299
94,0.3743352541108471,2.000021747225857,0.0,0.0620548704326,0.03384252088919408
95,0.7077045408756231,-0.3550792434682221,0.0,1.0664164437778416,-0.013524903294762119
96,0.4965446331877741,1.33990428616045,0.0,0.2755381607940015,-0.01945702948159397
97,0.6931471805599453,-1.1069586416790385,0.1727634333557742,2.0971411187792315,0.07382647385468147
98,0.6931471805599453,-0.3308453405038556,2.260045868402614,2.0971411187792315,0.011939670107379846
99,0.5645045402872596,0.5483531524565675,0.0,2.557437310055694,-0.11535397380412964
100,0.6931471805599453,-1.1069586416790385,1.5165385793463784,2.0971411187792315,-0.057609407434913704
101,0.5645045402872596,1.2084940365483423,0.0,2.557437310055694,-0.08553093180498135
102,0.965282145752901,1.5340795300356762,0.0,0.2191131036129124,0.03459210609354253
103,0.3974126416762065,0.9103845580225204,0.0,0.9008204693509722,-0.03460244335390602
104,0.7614145762326211,1.2339285146264165,0.0,0.6476778900406569,0.015673700186159566
105,0.8664760052119581,1.111065696690249,0.0,0.9843056196807084,0.0021021414232709162
106,0.814895613977182,0.8527325182106146,0.0,1.4472407610917009,-0.006949214776579642
107,0.9284713177220044,1.5410977163720114,0.0,1.4710633582842236,0.02810873483243715
108,0.8388132294134072,1.4751747424085688,0.0,0.0981241992849217,0.02314917560710186
109,0.822627777676554,0.5374331370718598,0.0,1.964863050178557,-0.008190712572577724
110,0.8410880915504508,0.5590424976717205,0.0,0.1691603932766366,0.007789782517712517
111,0.4137103216028324,1.30586491516845,0.0,0.4612049132328647,-0.03181309682830291
112,0.7536948048402631,0.4655485686739981,0.0,1.0283046211421285,-0.03826076772789551
113,0.965282145752901,0.5183171475159443,0.0,0.2191131036129124,0.0032107164319180935
114,0.6931471805599453,0.930338773905816,0.1315461768210154,2.0971411187792315,0.09454506759864374
115,0.6931471805599453,0.1542254727306334,0.0318614664031974,2.0971411187792315,0.10909745225338348
116,0.818763402403118,1.027229404485983,0.0,0.3526115804066034,0.006636553247426192
117,0.5741591104847713,0.1355329097475997,0.0,2.196665560167136,0.008919573009878563
118,0.8605298860361777,1.6507182371040736,0.0,1.6985057105952348,0.023656651320900352
119,0.9012843809893089,0.408804754119052,0.0,0.2076918290576972,-0.019341503507026143
120,0.5700090224286561,-0.0018703958206341,0.0,0.6665757874446466,-0.012247861624444738
121,0.6931471805599453,0.8333246112589183,0.3751121717405656,2.0971411187792315,0.12338269523416444
122,0.5269652002097047,1.7461610166719044,0.0,2.6938108874348368,-0.06410957481366705
123,0.8662790348571474,0.9615327952274464,0.0,3.087263841151177,-0.03749116591972997
124,0.2818648077966496,-0.6548202475574396,0.0,1.2809172498002015,-0.004583055760975086
125,0.635020313994827,1.7902193080096993,0.0,1.594197777333281,0.03070819128303091
126,0.5269652002097047,1.6430655076449303,0.0,2.6938108874348368,-0.08172324298778502
127,0.6931471805599453,1.4154095871403052,0.9056500447736808,2.0971411187792315,-0.051129155855276935
128,0.4060958210535624,0.991645999062986,0.0,4.023938643628985,0.07472186608634852
129,0.8639384995107747,1.1864024576339858,0.0,0.2243555095955834,0.014290691163839723
130,0.4041125599292381,1.203490377480149,0.0,3.842598207732181,0.08039714613357406
131,0.4060958210535624,-0.4813577610886301,0.0,4.023938643628985,0.04204590230374261
132,0.822627777676554,0.9076164310353844,0.0,1.964863050178557,-0.000332759545224561
133,0.3563675418291147,1.3952346113575884,0.0,3.08842711743489,-0.1932385121637668
134,0.3774706042788786,0.9931546847370348,0.0,3.7416396722872896,0.06351535085760646
135,0.3377261007983085,-0.4956167030302875,0.0,3.334250831984372,0.03951906272477257
136,0.9437828052723104,-0.8397282270199569,0.0,0.9930978172491992,-0.047178082015362395
137,0.7895292399020234,1.298930046603766,0.0,2.8630321987043748,-0.0418898951096811
138,0.6931471805599453,0.1542254727306334,2.52682753129342,2.0971411187792315,0.06788308519208586
139,0.8605298860361777,1.5676254785425363,0.0,1.6985057105952348,0.006751811369937899
140,0.3743352541108471,1.2336241049263192,0.0,0.0620548704326,-0.014436910522921901
141,0.6931471805599453,1.3183954244934075,0.099673985559651,2.0971411187792315,0.08642197306587639
142,0.3856313476140027,-1.2679133005297705,0.0,0.1460025492337953,0.036621856468263256
143,0.8873582908372794,0.8484705492502531,0.0,1.3219152905883973,-0.009769916868239857
144,0.635020313994827,-0.5226574710208941,0.0,1.594197777333281,-0.07059868347751198
145,0.3839791356628784,1.6694985550817494,0.0,1.33006414419186,0.006084068749539274
146,0.8292281755195285,1.0010354425275056,0.0,0.4376359444970355,-0.003937497271058726
147,0.3563675418291147,0.9238877985653852,0.0,3.08842711743489,-0.19056884243759573
148,0.829008503530352,1.4024563845511602,0.0,2.1426039146691616,-0.0032812769680104032
149,0.8919306948044532,0.7369358318180198,0.0,1.353048670954431,-0.003909488168133871
150,0.6667406203827065,-0.8371957447650378,0.0,3.085802764885292,-0.051224984937731616
151,0.4965879756573851,1.0706633466668032,0.0,2.9973868297562283,0.03673064819455526
152,0.6582795420185032,0.8027214736151415,0.0,3.580876649661296,0.018431577168275988
153,0.9437828052723104,0.7417358333717373,0.0,0.9930978172491992,-0.003594048759755911
154,0.3813060219926301,0.1739384053602657,0.0,2.5299388826120826,0.01774163547863238
155,0.4137103216028324,-0.2755991452232441,0.0,0.4612049132328647,-0.06559459137773799
156,0.3538371925844236,0.7798666356837803,0.0,2.277210737228858,-0.0040528700348234515
157,0.8532508683813603,0.042018695396363,0.0,2.053709660589216,-0.05473876429086069
158,0.7454462376631255,1.1894987054845316,0.0,1.6403769974956126,0.017860900859687147
159,0.9464134992424948,1.5826090843953136,0.0,0.0578378457231829,0.03826391051245205
160,0.4359186333320149,0.6665254402515811,0.0,0.4016923021466259,-0.028603645124757507
161,0.6931471805599453,-0.0398028525631621,0.3751121717405656,2.0971411187792315,-0.0008050538436478723
162,0.4965879756573851,1.0976010023986114,0.0,2.9973868297562283,0.03912225884493465
163,0.965282145752901,0.6552830025891022,0.0,0.2191131036129124,0.020152324305505613
164,0.6005221693824834,1.2128490602612183,0.0,0.1200002023664625,-9.835762689573731e-05
165,0.7536948048402631,1.3061010409216705,0.0,1.0283046211421285,-0.00713202712884188
166,0.7077045408756231,1.175887053524383,0.0,1.0664164437778416,0.008689813003632004
167,0.4359186333320149,1.8410362118472008,0.0,0.4016923021466259,0.02961891198752239
168,0.867295437581007,-0.4804858332462853,0.0,0.154048743195067,0.014298174751834954
169,0.7077045408756231,1.035921008689081,0.0,1.0664164437778416,-0.004418864114537594
170,0.8410880915504508,-0.085786105617417,0.0,0.1691603932766366,0.01704046191523654
171,0.7664767063477355,1.3463506477209874,0.0,0.1960972982916847,0.003036117659021123
172,0.3839791356628784,0.859588226766166,0.0,1.33006414419186,-0.0362575007682082
173,0.3659348261424612,1.1415139211123944,0.0,0.0640032486921449,-0.0384839537373862
174,0.965282145752901,1.610794447616538,0.0,0.2191131036129124,0.04213771033279475
175,0.4965879756573851,0.858550878784867,0.0,2.9973868297562283,0.043712633879801926
176,0.8481688880883836,1.4995127965912147,0.0,0.1201378016998203,0.03056674591657952
177,0.8292281755195285,-0.6712503735662584,0.0,0.4376359444970355,-0.013871078194840113
178,0.7454462376631255,0.7782698926596169,0.0,1.6403769974956126,-0.006629846149538025
179,0.3836220215603509,0.7618406311888517,0.0,2.6312429404806528,0.013273359351601137
180,0.8292281755195285,1.3980043228065844,0.0,0.4376359444970355,0.008126822349645332
181,0.3659348261424612,0.723145408168322,0.0,0.0640032486921449,-0.04543622647366698
182,0.965282145752901,1.2251319668045533,0.0,0.2191131036129124,0.0261693573048478
183,0.6618768575665283,0.6500930240200712,0.0,2.3947105484645848,0.02356410975559817
184,0.8139100277331918,-0.6642763912517085,0.0,1.7071429053887726,-0.029233698904171358
185,0.7204741299015665,0.8341995249163037,0.0,3.425569779441876,0.009037947512470609
186,0.7454462376631255,0.3871522329595941,0.0,1.6403769974956126,-0.011487510208753793
187,0.883370327685985,0.9559397813688904,0.0,0.7175167409851995,-0.0017446340193553156
188,0.8952129002947324,1.2799435379695667,0.0,1.2398839323916695,0.012459685814949398
189,0.8410880915504508,1.596411161099112,0.0,0.1691603932766366,0.03199551729598273
190,0.6931471805599453,-0.4278595031507535,1.2950903484586491,2.0971411187792315,-0.04038251017115583
191,0.883370327685985,-0.8752614199104611,0.0,0.7175167409851995,-0.02799905835555906
192,0.6931471805599453,1.2213812618465096,3.3599838257808767,2.0971411187792315,-0.021617186139923684
193,0.7204741299015665,1.245428337741218,0.0,3.425569779441876,0.03472106671422756
194,0.9464134992424948,1.3321733907930964,0.0,0.0578378457231829,0.017023296769640796
195,0.818763402403118,0.5325331626498762,0.0,0.3526115804066034,0.0013701232702662827
196,0.6931471805599453,1.3183954244934075,1.2950903484586491,2.0971411187792315,-0.014181924372449478
197,0.6931471805599453,1.512423749787203,0.099673985559651,2.0971411187792315,0.0849128193808939
198,0.3839791356628784,1.22448614988533,0.0,1.33006414419186,-0.01736147822251345
199,0.3826978125574209,1.2873516188036769,0.0,0.1469007378377907,-0.02938135283331793
200,0.9012843809893089,1.4177017434651311,0.0,0.2076918290576972,0.015179632322646597
201,0.6931471805599453,-1.0099444790321406,2.001350960598516,2.0971411187792315,-0.09917655744718101
202,0.8662790348571474,1.314497159769643,0.0,3.087263841151177,-0.014411648587803885
203,0.6931471805599453,1.4154095871403052,3.0780757462555206,2.0971411187792315,0.008432330256020321
204,0.5700090224286561,-0.4235960248005788,0.0,0.6665757874446466,-0.027933712977012765
205,0.6931471805599453,0.930338773905816,0.0133245968418906,2.0971411187792315,0.11844223981725224
206,0.4060958210535624,0.4378273288118894,0.0,4.023938643628985,0.07583206588024277
207,0.818763402403118,-0.325488661100303,0.0,0.3526115804066034,0.005191779626684945
208,0.6931471805599453,0.6392962859651224,1.0907719627522066,2.0971411187792315,0.00045330619294031515
209,0.5645045402872596,1.4462947456625257,0.0,2.557437310055694,-0.08658914433122775
210,0.6582795420185032,-0.9832742908961636,0.0,3.580876649661296,-0.10959681696043978
211,0.4348168218382746,1.01783876167348,0.0,0.8944348305498832,-0.03038224382751909
212,0.4965879756573851,0.4964362115503163,0.0,2.9973868297562283,0.03639189814484281
213,0.8873582908372794,0.0863304972033564,0.0,1.3219152905883973,-0.0032604366875796874
214,0.9650534438920252,0.1658623875204811,0.0,2.8225373682370787,-0.09283944251782744
215,0.6931471805599453,1.3183954244934075,1.5165385793463784,2.0971411187792315,-0.008577115491913973
216,0.8410880915504508,-1.491128661708002,0.0,0.1691603932766366,0.04156146653276992
217,0.7566043005913613,1.224247561851053,0.0,0.0477270320244694,0.016273957044768042
218,0.7204741299015665,1.214297419146045,0.0,3.425569779441876,0.034990462797345565
219,0.4448464820465957,-0.4339269177255843,0.0,2.8720711307862588,0.00771759677464528
220,0.6931471805599453,0.6392962859651224,0.0318614664031974,2.0971411187792315,0.11560423887993915
221,0.3974126416762065,1.1399589996670203,0.0,0.9008204693509722,-0.050065514296484454
222,0.3813060219926301,0.7585680037096179,0.0,2.5299388826120826,0.009065839544344315
223,0.8662790348571474,0.6101349083895575,0.0,3.087263841151177,-0.02732165264088997
224,0.6931471805599453,0.930338773905816,0.099673985559651,2.0971411187792315,0.10274654461117899
225,0.5135084865411673,0.6330935093030249,0.0,1.3740698054813447,0.0019322733019360246
226,0.6931471805599453,-0.5248736657976515,0.3751121717405656,2.0971411187792315,0.005789421874597
227,0.4448464820465957,-0.1354339291695879,0.0,2.8720711307862588,0.0178235090101467
228,0.5135084865411673,0.5446380887411617,0.0,1.3740698054813447,-0.0006968741055146848
229,0.8605298860361777,1.5960971526238483,0.0,1.6985057105952348,0.010534939280455903
230,0.5187673506439388,0.1849694552059451,0.0,1.1584837050143342,-0.018043868111299453
231,0.6931471805599453,0.8333246112589183,0.2921613337100099,2.0971411187792315,0.116261280259288
232,0.4348168218382746,-0.2493129442739876,0.0,0.8944348305498832,-0.03639026755721474
233,0.8139100277331918,1.4581469730018126,0.0,1.7071429053887726,0.025002537331972368
234,0.8382899260200787,0.1546305380572525,0.0,0.0694797711705642,-0.0009058247428243679
235,0.415579958795557,0.7645136062130605,0.0,2.0447251014241,-0.006686103321176277
236,0.829008503530352,0.8938431510681103,0.0,2.1426039146691616,0.005683629635768622
237,0.8919306948044532,-0.4603479843571195,0.0,1.353048670954431,-0.01226008311058343
238,0.6168767415475583,1.457820657354391,0.0,0.5871140906859008,-0.00027363584470217544
239,0.6931471805599453,-0.718901991091447,2.001350960598516,2.0971411187792315,-0.05421748473945612
240,0.4233190507913653,1.6434314489957873,0.0,1.504075405457578,0.0027679221312260447
241,0.818763402403118,-0.9284847446659512,0.0,0.3526115804066034,-0.009064001126125943
242,0.4448464820465957,0.7656885812313959,0.0,2.8720711307862588,0.025910058608750484
243,0.8662790348571474,0.2523852733210598,0.0,3.087263841151177,-0.0651255168090349
244,0.5339734705837068,-0.8099683881891111,0.0,2.8730287606927583,-0.026866495380116116
245,0.8410880915504508,1.651032245579337,0.0,0.1691603932766366,0.04333675412790218
246,0.8481688880883836,-1.2148665395626428,0.0,0.1201378016998203,0.0002844655742142517
247,0.6931471805599453,0.930338773905816,0.0318614664031974,2.0971411187792315,0.10730332428715487
248,0.4330755476953365,0.617935284290665,0.0,0.3340624208436267,-0.02094214055591665
249,0.8664760052119581,0.0221622221491002,0.0,0.9843056196807084,0.0010628635969508584
250,0.5700090224286561,1.1457027200431775,0.0,0.6665757874446466,-0.011081283609827347
251,0.6131879013331792,1.740564355823261,0.0,0.382595903126629,0.03857936051423695
252,0.6931471805599453,0.2512396353775313,0.099673985559651,2.0971411187792315,0.08019008744164753
253,0.2818648077966496,0.2170187217458815,0.0,1.2809172498002015,-0.028376651961663984
254,0.4448464820465957,1.0653078545749015,0.0,2.8720711307862588,0.030592770987450245
255,0.5269652002097047,0.8600233229684369,0.0,2.6938108874348368,-0.12779973016974525
256,0.8873582908372794,0.5046990101474285,0.0,1.3219152905883973,-0.01455508236414018
257,0.4060958210535624,0.8179252230416307,0.0,4.023938643628985,0.07931737743667253
258,0.3538371925844236,0.1339151464601096,0.0,2.277210737228858,0.00762331878023156
259,0.3743352541108471,1.2956594958457717,0.0,0.0620548704326,-0.026794174860985915
260,0.5339734705837068,0.9772764006844176,0.0,2.8730287606927583,0.0182769263585074
261,0.4041125599292381,1.1765527217483407,0.0,3.842598207732181,0.07231866941994139
262,0.9103418449541432,0.7668173536907027,0.0,0.4489446007545539,-0.007199792153532944
263,0.5135084865411673,0.4972919681439632,0.0,1.3740698054813447,-0.006548864493935495
264,0.3083126090173667,0.8855155875209855,0.0,1.1941757784042053,-0.00977165859457324
265,0.5135084865411673,0.1535204290411388,0.0,1.3740698054813447,-0.010419825576086372
266,0.4137103216028324,0.7997562812805982,0.0,0.4612049132328647,-0.05315733343927375
267,0.3839791356628784,1.601962348091262,0.0,1.33006414419186,-0.011466600026683546
268,0.4330755476953365,0.656217470861682,0.0,0.3340624208436267,-0.024529897316293948
269,0.8664760052119581,1.3827670971536798,0.0,0.9843056196807084,0.0062900124328549075
270,0.8828797400271784,1.4274626206032552,0.0,1.8329228788620788,-0.009983317098430101
271,0.3856313476140027,1.66839555255342,0.0,0.1460025492337953,0.005164979975360608
272,0.9464134992424948,1.0819876308035643,0.0,0.0578378457231829,0.011747583779086662
273,0.5495226191818618,1.4889411813899678,0.0,2.6548599359652814,-0.07230286492385299
274,0.5169815719742399,-0.8730044161378328,0.0,2.47783289444266,-0.12414332681075926
275,0.4965879756573851,0.3944370435951948,0.0,2.9973868297562283,0.04232419062289573
276,0.3083126090173667,0.653432521167967,0.0,1.1941757784042053,-0.026168601115678126
277,0.3813060219926301,0.2291248209275563,0.0,2.5299388826120826,0.018533516728419283
278,0.4041125599292381,0.8945428142490262,0.0,3.842598207732181,0.0723615091103223
279,0.9012843809893089,0.8996297111783731,0.0,0.2076918290576972,0.010039035524918968
280,0.6931471805599453,0.4452679606713272,2.260045868402614,2.0971411187792315,0.015130208717515959
281,0.5700090224286561,0.2938438483284112,0.0,0.6665757874446466,-0.014950168210930915
282,0.6931471805599453,-0.3308453405038556,0.0752342338375801,2.0971411187792315,0.06990287445800342
283,0.5495226191818618,0.3166113168252901,0.0,2.6548599359652814,-0.10204158266550756
284,0.9103418449541432,0.5678161076980925,0.0,0.4489446007545539,0.007314509127697922
285,0.8873582908372794,0.7464713812951315,0.0,1.3219152905883973,-0.007390095784733279
286,0.6931471805599453,-1.1069586416790385,2.260045868402614,2.0971411187792315,-0.11172702389172666
287,0.6931471805599453,0.2512396353775313,3.6448006693672297,2.0971411187792315,0.039212164878403157
288,0.5700090224286561,-0.1906644671202059,0.0,0.6665757874446466,-0.014576214778820304
289,0.6931471805599453,-1.203972804325936,0.009950330853168,2.0971411187792315,0.04827864168409517
290,0.3659348261424612,1.974051365916477,0.0,0.0640032486921449,0.023426772220271026
291,0.6931471805599453,1.027352936552714,1.0907719627522066,2.0971411187792315,0.025117928016001257
292,0.5135084865411673,1.1751716765731206,0.0,1.3740698054813447,0.0006019429632048107
293,0.867295437581007,0.6616115673615633,0.0,0.154048743195067,0.015250578878350336
294,0.5645045402872596,1.7992591102047224,0.0,2.557437310055694,-0.03719707374985848
295,0.822627777676554,1.210377610314286,0.0,1.964863050178557,0.017305719111257434
296,0.9060764406798656,1.205081902582802,0.0,0.0754116574581304,0.020842292663620955
297,0.6168767415475583,1.5574881425276716,0.0,0.5871140906859008,0.009421475518824239
298,0.8532508683813603,-0.4579372561327237,0.0,2.053709660589216,-0.08960876121622145
299,0.3836220215603509,0.0567648797636325,0.0,2.6312429404806528,0.02013137699485872
300,0.4041125599292381,1.0910914923331123,0.0,3.842598207732181,0.05670144765701773
301,0.8828797400271784,0.0049469960490465,0.0,1.8329228788620788,-0.03863438166469366
302,0.4965446331877741,-1.0766250661828134,0.0,0.2755381607940015,0.02150630242850316
303,0.6168767415475583,1.0280449597456105,0.0,0.5871140906859008,-0.020213669622418086
304,0.3839791356628784,1.3215319390348013,0.0,1.33006414419186,-0.03360346927657493
305,0.4330755476953365,1.0787504874819944,0.0,0.3340624208436267,-0.03509732395124354
306,0.2818648077966496,0.0598331382234692,0.0,1.2809172498002015,-0.0351194493621379
307,0.3774706042788786,0.3422902253364673,0.0,3.7416396722872896,0.11837668980024536
308,0.6931471805599453,-1.1069586416790385,0.0425098768344971,2.0971411187792315,0.14618617621980814
309,0.2930337383388678,0.4118973821831905,0.0,2.688617395506504,0.03975919198678119
310,0.3836220215603509,0.2323974484067906,0.0,2.6312429404806528,0.023039732771424355
311,0.6931471805599453,-0.8159161537383448,2.7999767847928663,2.0971411187792315,-0.12551089224230286
312,0.8662790348571474,-0.912918389845722,0.0,3.087263841151177,-0.15231691890881147
313,0.9060764406798656,1.1652756521823824,0.0,0.0754116574581304,0.015632571246358848
314,0.3690767362705373,1.1036926169300345,0.0,2.8062454073613208,-0.18285761219823068
315,0.6861918615443852,1.7901768129508369,0.0,0.4708362778057122,0.046240001730854186
316,0.5700090224286561,0.3558792392478638,0.0,0.6665757874446466,0.010048628745388546
317,0.3083126090173667,0.5858963141774794,0.0,1.1941757784042053,-0.021447021694903354
318,0.818763402403118,1.027229404485983,0.0,0.3526115804066034,0.006636553247426069
319,0.9060764406798656,0.9880173973449744,0.0,0.0754116574581304,0.0021545120937678922
320,0.4359186333320149,1.332422978364151,0.0,0.4016923021466259,-0.02859589875169044
321,0.8664760052119581,1.5213969944495862,0.0,0.9843056196807084,0.026259072737477736
322,0.867295437581007,-0.176274458843294,0.0,0.154048743195067,0.02931786209043032
323,0.4060958210535624,-0.9088017759155698,0.0,4.023938643628985,0.024296710188995624
