Monte Carlo #data training 3000 / 4222 data points
func_val=11290.971768402736, avg_rel_err=0.061570903534044326, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971656721591, avg_rel_err=0.061570903564668836, theta=[0.10000060251626516, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971765246257, avg_rel_err=0.06157090353678352, theta=[0.1, 1.0000010954841185, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.97151853782, avg_rel_err=0.061570898012527624, theta=[0.1, 1.0, 5.477420592293902e-07, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.969080350216, avg_rel_err=0.061570860107400746, theta=[0.1, 1.0, 0.0, 5.477420592293902e-07, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971756610414, avg_rel_err=0.06157090352100751, theta=[0.1, 1.0, 0.0, 0.0, 1.0000010954841185, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971704217232, avg_rel_err=0.06157090365137175, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.10000060251626516, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971454175256, avg_rel_err=0.06157090334536288, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05000057512916219, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.97179101126, avg_rel_err=0.06157090417195131, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2000006572904711, 1.0, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971448656366, avg_rel_err=0.0615709005206328, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0000010954841185, 0.1, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971754500179, avg_rel_err=0.06157090341340107, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.10000060251626516, 0.01, 0.02, 0.01, 0.1]
func_val=11290.971713036412, avg_rel_err=0.06157090539858609, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.010000553219479822, 0.02, 0.01, 0.1]
func_val=11290.971753537584, avg_rel_err=0.061570903551535015, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.020000558696900414, 0.01, 0.1]
func_val=11290.971740747947, avg_rel_err=0.06157090353350131, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.010000553219479822, 0.1]
func_val=11290.934092152907, avg_rel_err=0.061570903467961145, theta=[0.1, 1.0, 0.0, 0.0, 1.0, 0.1, 0.05, 0.2, 1.0, 0.1, 0.01, 0.02, 0.01, 0.10000060251626516]
func_val=2826.124407390064, avg_rel_err=0.04165875316961426, theta=[0.2877421621568365, 1.0270475989103323, 0.4693554053920913, 0.4693554053920913, 1.1010473878939149, 1.1, 0.9417752702449735, 0.0591933783823726, 1.9387108107841826, 0.3165996520921375, 0.09448397297057644, 0.09509686486273461, 0.09448397297057644, 0.9448397297057644]
func_val=2826.124400254031, avg_rel_err=0.041658754542250695, theta=[0.28774286750738015, 1.0270475989103323, 0.4693554053920913, 0.4693554053920913, 1.1010473878939149, 1.1, 0.9417752702449735, 0.0591933783823726, 1.9387108107841826, 0.3165996520921375, 0.09448397297057644, 0.09509686486273461, 0.09448397297057644, 0.9448397297057644]
func_val=2826.1244052333495, avg_rel_err=0.04165875320992457, theta=[0.2877421621568365, 1.0270487092095582, 0.4693554053920913, 0.4693554053920913, 1.1010473878939149, 1.1, 0.9417752702449735, 0.0591933783823726, 1.9387108107841826, 0.3165996520921375, 0.09448397297057644, 0.09509686486273461, 0.09448397297057644, 0.9448397297057644]
func_val=2826.124414184374, avg_rel_err=0.041658758905323286, theta=[0.2877421621568365, 1.0270475989103323, 0.4693562102198468, 0.4693554053920913, 1.1010473878939149, 1.1, 0.9417752702449735, 0.0591933783823726, 1.9387108107841826, 0.3165996520921375, 0.09448397297057644, 0.09509686486273461, 0.09448397297057644, 0.9448397297057644]
func_val=2826.1244150004727, avg_rel_err=0.041658774175639644, theta=[0.2877421621568365, 1.0270475989103323, 0.4693554053920913, 0.4693562102198468, 1.1010473878939149, 1.1, 0.9417752702449735, 0.0591933783823726, 1.9387108107841826, 0.3165996520921375, 0.09448397297057644, 0.09509686486273461, 0.09448397297057644, 0.9448397297057644]
func_val=2826.124403309167, avg_rel_err=0.041658753794314406, theta=[0.2877421621568365, 1.0270475989103323, 0.4693554053920913, 0.4693554053920913, 1.1010485387259377, 1.1, 0.9417752702449735, 0.0591933783823726, 1.9387108107841826, 0.3165996520921375, 0.09448397297057644, 0.09509686486273461, 0.09448397297057644, 0.9448397297057644]
