Monte Carlo #data training 3000 / 4222 data points
func_val=10118.18692052891, avg_rel_err=0.028251983454521203, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.185828019312, avg_rel_err=0.028251974750654857, theta=[5.477420592293902e-07, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186669235796, avg_rel_err=0.02825198333194922, theta=[0.0, 0.10000060251626516, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186912399715, avg_rel_err=0.02825198340877097, theta=[0.0, 0.1, 1.0000010954841185, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186883239054, avg_rel_err=0.02825198356572773, theta=[0.0, 0.1, 1.0, 0.10000060251626516, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186761702507, avg_rel_err=0.028251981180131863, theta=[0.0, 0.1, 1.0, 0.1, 0.10000060251626516, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.18669288937, avg_rel_err=0.028251998726932036, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.010000553219479822, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186833853848, avg_rel_err=0.028251981500018033, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.020000558696900414, 0.01, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186772507783, avg_rel_err=0.028251983485475, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.010000553219479822, 0.05, 0.2, 1.0, 1.0, 0.1]
func_val=10118.185164022905, avg_rel_err=0.02825195619550602, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05000057512916219, 0.2, 1.0, 1.0, 0.1]
func_val=10118.186660349033, avg_rel_err=0.028251978094311254, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2000006572904711, 1.0, 1.0, 0.1]
func_val=10118.18691796353, avg_rel_err=0.028251984608759294, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0000010954841185, 1.0, 0.1]
func_val=10118.185897742882, avg_rel_err=0.028251957250014094, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0000010954841185, 0.1]
func_val=10118.164783924107, avg_rel_err=0.028252012759955827, theta=[0.0, 0.1, 1.0, 0.1, 0.1, 0.01, 0.02, 0.01, 0.05, 0.2, 1.0, 1.0, 0.10000060251626516]
func_val=5166.782101153311, avg_rel_err=0.02161443927323302, theta=[0.18967761558035326, 0.1758710462321413, 1.0281505906758757, 0.33478373394725247, 1.1, 0.044141970804463596, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.782101247202, avg_rel_err=0.021614438267754284, theta=[0.18967826721682024, 0.1758710462321413, 1.0281505906758757, 0.33478373394725247, 1.1, 0.044141970804463596, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.782067888691, avg_rel_err=0.021614438843588588, theta=[0.18967761558035326, 0.17587169030616956, 1.0281505906758757, 0.33478373394725247, 1.1, 0.044141970804463596, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.782095673382, avg_rel_err=0.021614439202188092, theta=[0.18967761558035326, 0.1758710462321413, 1.0281517015792567, 0.33478373394725247, 1.1, 0.044141970804463596, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.78209808341, avg_rel_err=0.021614439381570903, theta=[0.18967761558035326, 0.1758710462321413, 1.0281505906758757, 0.33478446506444354, 1.1, 0.044141970804463596, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.782096671952, avg_rel_err=0.021614439233816854, theta=[0.18967761558035326, 0.1758710462321413, 1.0281505906758757, 0.33478373394725247, 1.1000011502583245, 0.044141970804463596, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.78209730542, avg_rel_err=0.02161444030038768, theta=[0.18967761558035326, 0.1758710462321413, 1.0281505906758757, 0.33478373394725247, 1.1, 0.04414254272493681, 0.050348418492856525, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
func_val=5166.782086156376, avg_rel_err=0.021614438216575244, theta=[0.18967761558035326, 0.1758710462321413, 1.0281505906758757, 0.33478373394725247, 1.1, 0.044141970804463596, 0.05034899381286218, 0.044141970804463596, 0.41038746960267114, 0.5034841849285652, 1.008883651650519, 1.3793552311607065, 0.44141970804463593]
