,log(1+xi),log(rho_0),log(1+10^3*zeta),log(1+gamma),log(lam_star)
53,0.9103418449541432,0.7668173536907027,0.4489446007545539,0.0,1.597500499859238
54,0.9103418449541432,0.8252281158471171,0.4489446007545539,0.0,1.607484556346085
55,0.9103418449541432,0.8804145314144081,0.4489446007545539,0.0,1.622170652001353
56,0.9103418449541432,0.932714030817257,0.4489446007545539,0.0,1.6161945611273114
57,0.9103418449541432,0.9824136993695296,0.4489446007545539,0.0,1.6051639561310322
58,0.9103418449541432,1.0297598199667282,0.4489446007545539,0.0,1.5979810137183146
59,0.9103418449541432,1.0749652567347747,0.4489446007545539,0.0,1.5948599732129296
60,0.9103418449541432,1.1182152405285914,0.4489446007545539,0.0,1.5946570506954592
61,0.9103418449541432,1.1596719542069376,0.4489446007545539,0.0,1.5974950122738454
62,0.9103418449541432,1.199478204607357,0.4489446007545539,0.0,1.6028257546263405
63,0.9103418449541432,1.237760391178374,0.4489446007545539,0.0,1.6103805098381447
64,0.9103418449541432,1.2746309269867018,0.4489446007545539,0.0,1.6051952945371666
65,0.9103418449541432,1.3101902290231886,0.4489446007545539,0.0,1.599802031848117
66,0.9103418449541432,1.34452836660408,0.4489446007545539,0.0,1.5965367959967536
67,0.9103418449541432,1.3777264360136758,0.4489446007545539,0.0,1.5950760815823293
68,0.9103418449541432,1.409857714196469,0.4489446007545539,0.0,1.5955153607540673
69,0.9103418449541432,1.4409886327916424,0.4489446007545539,0.0,1.5975257261516058
70,0.9103418449541432,1.4711796050707882,0.4489446007545539,0.0,1.600971134486299
71,0.9103418449541432,1.5004857316562874,0.4489446007545539,0.0,1.605188873712783
72,0.9103418449541432,1.5289574057375994,0.4489446007545539,0.0,1.6003693930809904
73,0.9103418449541432,1.5566408344860163,0.4489446007545539,0.0,1.5977194839398148
74,0.9103418449541432,1.5835784902178247,0.4489446007545539,0.0,1.596049302768754
75,0.9103418449541432,1.6098095023666943,0.4489446007545539,0.0,1.5953787463605935
76,0.9103418449541432,1.6353699993462294,0.4489446007545539,0.0,1.5959259659663887
77,0.9103418449541432,1.6602934077986864,0.4489446007545539,0.0,1.5953371441520627
78,0.3856313476140027,-1.2679133005297705,0.1460025492337953,0.0,2.6130651664666864
79,0.3856313476140027,-0.788340220267884,0.1460025492337953,0.0,1.7878231435507277
80,0.3856313476140027,-0.4655668280048329,0.1460025492337953,0.0,1.3530371172999238
81,0.3856313476140027,-0.2219447453470825,0.1460025492337953,0.0,1.1440544917616609
82,0.3856313476140027,-0.0262001682209872,0.1460025492337953,0.0,1.0780206647772683
83,0.3856313476140027,0.1374292555608148,0.1460025492337953,0.0,1.102957279242829
84,0.3856313476140027,0.2780112061820042,0.1460025492337953,0.0,1.180272939662483
85,0.3856313476140027,0.4012438466059524,0.1460025492337953,0.0,1.1922186685620972
86,0.3856313476140027,0.5109427638623768,0.1460025492337953,0.0,1.1235105984662328
87,0.3856313476140027,0.6097885984990091,0.1460025492337953,0.0,1.087360442482031
88,0.3856313476140027,0.6997368351619487,0.1460025492337953,0.0,1.0778243578880329
89,0.3856313476140027,0.7822578588499524,0.1460025492337953,0.0,1.0885214574911688
90,0.3856313476140027,0.995451079310994,0.1460025492337953,0.0,1.0934195419969637
91,0.3856313476140027,1.0574864702304467,0.1460025492337953,0.0,1.0804551310698345
92,0.3856313476140027,1.1158972323868612,0.1460025492337953,0.0,1.078417768838744
93,0.3856313476140027,1.1710836479541522,0.1460025492337953,0.0,1.0850230343256326
94,0.3856313476140027,1.223383147357001,0.1460025492337953,0.0,1.0985052914486697
95,0.3856313476140027,1.2730828159092735,0.1460025492337953,0.0,1.096830307662983
96,0.3856313476140027,1.320428936506472,0.1460025492337953,0.0,1.0849138245102004
97,0.3856313476140027,1.3656343732745186,0.1460025492337953,0.0,1.0789858292512584
98,0.3856313476140027,1.4088843570683354,0.1460025492337953,0.0,1.078831085368753
99,0.3856313476140027,1.4503410707466815,0.1460025492337953,0.0,1.0834823698254332
100,0.3856313476140027,1.4901473211471012,0.1460025492337953,0.0,1.092179861920638
101,0.3856313476140027,1.5284295077181185,0.1460025492337953,0.0,1.088406705483526
102,0.3856313476140027,1.565300043526446,0.1460025492337953,0.0,1.0814619934489489
103,0.3856313476140027,1.6008593455629327,0.1460025492337953,0.0,1.0786414818011345
104,0.3856313476140027,1.6351974831438243,0.1460025492337953,0.0,1.079088522952744
105,0.3856313476140027,1.66839555255342,0.1460025492337953,0.0,1.0825829034690504
106,0.3856313476140027,1.7005268307362134,0.1460025492337953,0.0,1.0888685358874577
107,0.3856313476140027,1.7316577493313865,0.1460025492337953,0.0,1.0843897251936454
108,0.3856313476140027,1.761848721610532,0.1460025492337953,0.0,1.0539852747140162
109,0.3856313476140027,1.7911548481960315,0.1460025492337953,0.0,1.0787144464403733
110,0.3856313476140027,1.819626522277344,0.1460025492337953,0.0,1.0793102298114332
111,0.3856313476140027,1.8473099510257605,0.1460025492337953,0.0,1.0823614005287192
112,0.3856313476140027,1.8742476067575689,0.1460025492337953,0.0,1.0870346410403462
113,0.3856313476140027,1.9004786189064384,0.1460025492337953,0.0,1.0834627334808054
114,0.3856313476140027,1.926039115885973,0.1460025492337953,0.0,1.031174253712837
115,0.3856313476140027,1.9509625243384303,0.1460025492337953,0.0,1.0786418400890356
116,0.7536948048402631,-1.4121533303547815,1.0283046211421285,0.0,2.871844590194439
117,0.7536948048402631,-0.9325802500928948,1.0283046211421285,0.0,2.12441212472334
118,0.7536948048402631,-0.609806857829844,1.0283046211421285,0.0,1.7274362217119903
119,0.7536948048402631,-0.3661847751720934,1.0283046211421285,0.0,1.52187763383799
120,0.7536948048402631,-0.1704401980459983,1.0283046211421285,0.0,1.4289902140285604
121,0.7536948048402631,-0.0068107742641961,1.0283046211421285,0.0,1.405703280608891
122,0.7536948048402631,0.133771176356993,1.0283046211421285,0.0,1.426426227695255
123,0.7536948048402631,0.2570038167809413,1.0283046211421285,0.0,1.4748106453449343
124,0.7536948048402631,0.3667027340373658,1.0283046211421285,0.0,1.512130154937742
125,0.7536948048402631,0.4655485686739981,1.0283046211421285,0.0,1.4628036872185557
126,0.7536948048402631,0.5554968053369379,1.0283046211421285,0.0,1.4330414739787252
127,0.7536948048402631,0.6380178290249418,1.0283046211421285,0.0,1.419248259959279
128,0.7536948048402631,0.7142451944128257,1.0283046211421285,0.0,1.4178416549021442
129,0.7536948048402631,0.7850712469814379,1.0283046211421285,0.0,1.4265658012025906
130,0.7536948048402631,0.8512110494859831,1.0283046211421285,0.0,1.4432431283763074
131,0.7536948048402631,0.9132464404054358,1.0283046211421285,0.0,1.451632898270714
132,0.7536948048402631,0.9716572025618504,1.0283046211421285,0.0,1.435270212815614
133,0.7536948048402631,1.0268436181291412,1.0283046211421285,0.0,1.4256735414707071
134,0.7536948048402631,1.07914311753199,1.0283046211421285,0.0,1.4213449525046449
135,0.7536948048402631,1.1288427860842625,1.0283046211421285,0.0,1.4225848221789237
136,0.7536948048402631,1.1761889066814608,1.0283046211421285,0.0,1.4277020162930592
137,0.7536948048402631,1.2213943434495076,1.0283046211421285,0.0,1.4369811402429435
138,0.7536948048402631,1.2646443272433243,1.0283046211421285,0.0,1.436656205913191
139,0.7536948048402631,1.3061010409216705,1.0283046211421285,0.0,1.428841735631337
140,0.7536948048402631,1.3459072913220902,1.0283046211421285,0.0,1.4251077431306876
141,0.7536948048402631,1.3841894778931072,1.0283046211421285,0.0,1.4234665773716817
142,0.7536948048402631,1.4210600137014349,1.0283046211421285,0.0,1.424737664030533
143,0.7536948048402631,1.4566193157379217,1.0283046211421285,0.0,1.4288267289517185
144,0.7536948048402631,1.4909574533188132,1.0283046211421285,0.0,1.4346420360273897
145,0.7536948048402631,1.524155522728409,1.0283046211421285,0.0,1.4312319987135282
146,0.7536948048402631,1.5562868009112023,1.0283046211421285,0.0,1.4269919490747636
147,0.7536948048402631,1.5874177195063754,1.0283046211421285,0.0,1.4253328012237292
148,0.7536948048402631,1.6176086917855208,1.0283046211421285,0.0,1.424947944741602
149,0.7536948048402631,1.6469148183710205,1.0283046211421285,0.0,1.4263165567384166
150,0.7536948048402631,1.6753864924523325,1.0283046211421285,0.0,1.4291559349737568
151,0.7536948048402631,1.7030699212007494,1.0283046211421285,0.0,1.433259165227909
152,0.7536948048402631,1.7300075769325576,1.0283046211421285,0.0,1.429433223777255
153,0.7536948048402631,1.7562385890814274,1.0283046211421285,0.0,1.4268689625752948
154,0.7536948048402631,1.7817990860609625,1.0283046211421285,0.0,1.4257575887848482
155,0.7536948048402631,1.80672249451342,1.0283046211421285,0.0,1.4257979840884285
156,0.940415733282327,-1.6446628874375515,0.6255319967413228,0.0,3.3646681597247348
157,0.940415733282327,-1.1650898071756657,0.6255319967413228,0.0,2.577130585236802
158,0.940415733282327,-0.8423164149126146,0.6255319967413228,0.0,2.1396578529333743
159,0.940415733282327,-0.598694332254864,0.6255319967413228,0.0,1.8862066926524703
160,0.940415733282327,-0.4029497551287687,0.6255319967413228,0.0,1.7389381699362263
161,0.940415733282327,-0.2393203313469664,0.6255319967413228,0.0,1.6589280828963977
162,0.940415733282327,-0.0987383807257771,0.6255319967413228,0.0,1.6236915937705012
163,0.940415733282327,0.0244942596981709,0.6255319967413228,0.0,1.6177284506509888
164,0.940415733282327,0.1341931769545954,0.6255319967413228,0.0,1.6325937275607862
165,0.940415733282327,0.2330390115912278,0.6255319967413228,0.0,1.6619594774841504
166,0.940415733282327,0.3229872482541672,0.6255319967413228,0.0,1.7014855520894046
167,0.940415733282327,0.4055082719421709,0.6255319967413228,0.0,1.6852216415902486
168,0.940415733282327,0.4817356373300552,0.6255319967413228,0.0,1.6557408370524458
169,0.940415733282327,0.5525616898986675,0.6255319967413228,0.0,1.636809534150312
170,0.940415733282327,0.6187014924032125,0.6255319967413228,0.0,1.625931255859208
171,0.940415733282327,0.6807368833226652,0.6255319967413228,0.0,1.6217507032045102
172,0.940415733282327,0.7391476454790799,0.6255319967413228,0.0,1.6238511235032047
173,0.940415733282327,0.7943340610463706,0.6255319967413228,0.0,1.6305165553901946
174,0.940415733282327,0.8466335604492196,0.6255319967413228,0.0,1.6410039684087676
175,0.940415733282327,0.9436793495986908,0.6255319967413228,0.0,1.6417445418098218
176,0.940415733282327,0.9888847863667372,0.6255319967413228,0.0,1.6326580771902646
177,0.940415733282327,1.032134770160554,0.6255319967413228,0.0,1.6266510548756217
178,0.940415733282327,1.0735914838389,0.6255319967413228,0.0,1.623664425373031
179,0.940415733282327,1.1133977342393195,0.6255319967413228,0.0,1.6236548262571502
180,0.940415733282327,1.1516799208103363,0.6255319967413228,0.0,1.6256940281154095
181,0.940415733282327,1.1885504566186642,0.6255319967413228,0.0,1.6299860161917887
182,0.940415733282327,1.224109758655151,0.6255319967413228,0.0,1.6361126898970486
183,0.940415733282327,1.2584478962360428,0.6255319967413228,0.0,1.6366544437822734
184,0.940415733282327,1.2916459656456387,0.6255319967413228,0.0,1.6309099696233826
185,0.940415733282327,1.3237772438284316,0.6255319967413228,0.0,1.626883569343862
186,0.940415733282327,1.354908162423605,0.6255319967413228,0.0,1.6246517162162082
187,0.940415733282327,1.3850991347027506,0.6255319967413228,0.0,1.6239522288266994
188,0.940415733282327,1.41440526128825,0.6255319967413228,0.0,1.624579594655975
189,0.940415733282327,1.442876935369562,0.6255319967413228,0.0,1.6265588583396713
190,0.940415733282327,1.4705603641179787,0.6255319967413228,0.0,1.6296343077595403
191,0.940415733282327,1.4974980198497874,0.6255319967413228,0.0,1.6337796856908815
192,0.940415733282327,1.523729031998657,0.6255319967413228,0.0,1.6300441024330103
193,0.940415733282327,1.549289528978192,0.6255319967413228,0.0,1.6270229964324203
194,0.940415733282327,1.574212937430649,0.6255319967413228,0.0,1.625180244719912
195,0.3658604819865789,-2.163257293727925,1.054254947719134,0.0,4.3030116621712295
196,0.3658604819865789,-1.6836842134660388,1.054254947719134,0.0,3.3816848390423577
197,0.3658604819865789,-1.360910821202988,1.054254947719134,0.0,2.7778620974703
198,0.3658604819865789,-1.1172887385452377,1.054254947719134,0.0,2.3299734212177565
199,0.3658604819865789,-0.921544161419142,1.054254947719134,0.0,1.9944584167344488
200,0.3658604819865789,-0.7579147376373401,1.054254947719134,0.0,1.7293092570495878
201,0.3658604819865789,-0.6173327870161507,1.054254947719134,0.0,1.5272589686269458
202,0.3658604819865789,-0.4941001465922023,1.054254947719134,0.0,1.368697706636569
203,0.3658604819865789,-0.3844012293357779,1.054254947719134,0.0,1.2525446430497036
204,0.3658604819865789,-0.2855553946991455,1.054254947719134,0.0,1.1660761172837488
205,0.3658604819865789,-0.195607158036206,1.054254947719134,0.0,1.1099020099480166
206,0.3658604819865789,-0.1130861343482024,1.054254947719134,0.0,1.074098810805899
207,0.3658604819865789,-0.0368587689603182,1.054254947719134,0.0,1.0595940926681344
208,0.3658604819865789,0.0339672836082939,1.054254947719134,0.0,1.0584313074913467
209,0.3658604819865789,0.1001070861128392,1.054254947719134,0.0,1.0718693927110288
210,0.3658604819865789,0.1621424770322918,1.054254947719134,0.0,1.093437912115434
211,0.3658604819865789,0.2205532391887065,1.054254947719134,0.0,1.1247398961636308
212,0.3658604819865789,0.2757396547559973,1.054254947719134,0.0,1.160536021388336
213,0.3658604819865789,0.3280391541588461,1.054254947719134,0.0,1.2026677340801553
214,0.3658604819865789,0.3777388227111187,1.054254947719134,0.0,1.189388919928342
215,0.3658604819865789,0.425084943308317,1.054254947719134,0.0,1.1539947777547543
216,0.3658604819865789,0.470290380076364,1.054254947719134,0.0,1.1237097959775453
217,0.3658604819865789,0.5135403638701805,1.054254947719134,0.0,1.1009715940850655
218,0.3658604819865789,0.5549970775485266,1.054254947719134,0.0,1.0825033515880187
219,0.3658604819865789,0.5948033279489461,1.054254947719134,0.0,1.07014649987263
220,0.3658604819865789,0.6330855145199633,1.054254947719134,0.0,1.0613314444331978
221,0.3658604819865789,0.669956050328291,1.054254947719134,0.0,1.0577701608421797
222,0.3658604819865789,0.7055153523647778,1.054254947719134,0.0,1.056719084803259
223,0.3658604819865789,0.7398534899456692,1.054254947719134,0.0,1.0602121875917072
224,0.3658604819865789,0.773051559355265,1.054254947719134,0.0,1.0657022625048334
225,0.3658604819865789,0.8051828375380582,1.054254947719134,0.0,1.074854221607299
226,0.3658604819865789,0.8363137561332313,1.054254947719134,0.0,1.0853717387671975
227,0.3658604819865789,0.866504728412377,1.054254947719134,0.0,1.0990354860449725
228,0.3658604819865789,0.9242825290791886,1.054254947719134,0.0,1.0977770181177369
229,0.3658604819865789,0.9519659578276054,1.054254947719134,0.0,1.085028341975213
230,0.3658604819865789,0.9789036135594138,1.054254947719134,0.0,1.0757226602127283
231,0.3658604819865789,1.0051346257082836,1.054254947719134,0.0,1.0677287873718788
232,0.3658604819865789,1.0306951226878187,1.054254947719134,0.0,1.0625199843598474
233,0.3658604819865789,1.0556185311402757,1.054254947719134,0.0,1.0584382766007452
234,0.8664760052119581,-1.646994924986623,0.9843056196807084,0.0,3.3283077515971584
235,0.8664760052119581,-1.1674218447247362,0.9843056196807084,0.0,2.5346257229617573
236,0.8664760052119581,-0.8446484524616852,0.9843056196807084,0.0,2.083276938555265
237,0.8664760052119581,-0.6010263698039346,0.9843056196807084,0.0,1.816251915763412
238,0.8664760052119581,-0.4052817926778393,0.9843056196807084,0.0,1.6594580820072138
239,0.8664760052119581,-0.2416523688960372,0.9843056196807084,0.0,1.5743360198671978
240,0.8664760052119581,-0.1010704182748478,0.9843056196807084,0.0,1.5366107947448953
241,0.8664760052119581,0.0221622221491002,0.9843056196807084,0.0,1.5306383292300658
242,0.8664760052119581,0.1318611394055248,0.9843056196807084,0.0,1.5469991473427538
243,0.8664760052119581,0.2307069740421571,0.9843056196807084,0.0,1.5792409606560132
244,0.8664760052119581,0.3206552107050967,0.9843056196807084,0.0,1.6224805595672245
245,0.8664760052119581,0.4031762343931002,0.9843056196807084,0.0,1.606416037488224
246,0.8664760052119581,0.4794035997809846,0.9843056196807084,0.0,1.5747467533491994
247,0.8664760052119581,0.5502296523495969,0.9843056196807084,0.0,1.5543865249206466
248,0.8664760052119581,0.6163694548541421,0.9843056196807084,0.0,1.542782009771228
249,0.8664760052119581,0.6784048457735945,0.9843056196807084,0.0,1.538437994282023
250,0.8664760052119581,0.7368156079300092,0.9843056196807084,0.0,1.5408329646150607
251,0.8664760052119581,0.7920020234973001,0.9843056196807084,0.0,1.5482233262132914
252,0.8664760052119581,0.8443015229001489,0.9843056196807084,0.0,1.55969025168537
253,0.8664760052119581,0.8940011914524214,0.9843056196807084,0.0,1.5752592855877297
254,0.8664760052119581,0.9413473120496196,0.9843056196807084,0.0,1.5614096243736122
255,0.8664760052119581,0.9865527488176666,0.9843056196807084,0.0,1.5517155439024637
256,0.8664760052119581,1.0298027326114831,0.9843056196807084,0.0,1.5451793014342856
257,0.8664760052119581,1.0712594462898293,0.9843056196807084,0.0,1.5420431188768409
258,0.8664760052119581,1.111065696690249,0.9843056196807084,0.0,1.5421789526720966
259,0.8664760052119581,1.149347883261266,0.9843056196807084,0.0,1.544332837933424
260,0.8664760052119581,1.1862184190695937,0.9843056196807084,0.0,1.5488889102736845
261,0.8664760052119581,1.2217777211060803,0.9843056196807084,0.0,1.5558147746516606
262,0.8664760052119581,1.256115858686972,0.9843056196807084,0.0,1.556949111441236
263,0.8664760052119581,1.289313928096568,0.9843056196807084,0.0,1.5506661734410183
264,0.8664760052119581,1.3214452062793611,0.9843056196807084,0.0,1.545889426361598
265,0.8664760052119581,1.3525761248745345,0.9843056196807084,0.0,1.5441704914265022
266,0.8664760052119581,1.3827670971536798,0.9843056196807084,0.0,1.5433115419863574
267,0.8664760052119581,1.412073223739179,0.9843056196807084,0.0,1.543986154366359
268,0.8664760052119581,1.440544897820491,0.9843056196807084,0.0,1.5460309113840025
269,0.8664760052119581,1.4682283265689082,0.9843056196807084,0.0,1.5495737151890208
270,0.8664760052119581,1.4951659823007164,0.9843056196807084,0.0,1.5540958886129552
271,0.8664760052119581,1.5213969944495862,0.9843056196807084,0.0,1.5504295443254752
272,0.8664760052119581,1.546957491429121,0.9843056196807084,0.0,1.5471517240689896
273,0.8664760052119581,1.5718808998815783,0.9843056196807084,0.0,1.5450914861112448
274,0.2942316774924592,-2.257356528300132,0.7955394559857065,0.0,4.511095147639768
275,0.2942316774924592,-1.7777834480382455,0.7955394559857065,0.0,3.57909304191468
276,0.2942316774924592,-1.455010055775195,0.7955394559857065,0.0,2.956609682932735
277,0.2942316774924592,-1.2113879731174446,0.7955394559857065,0.0,2.4973500266070747
278,0.2942316774924592,-1.0156433959913491,0.7955394559857065,0.0,2.131562467301878
279,0.2942316774924592,-0.8520139722095471,0.7955394559857065,0.0,1.8502739073379544
280,0.2942316774924592,-0.7114320215883574,0.7955394559857065,0.0,1.6248045457705171
281,0.2942316774924592,-0.5881993811644094,0.7955394559857065,0.0,1.4447911168313752
282,0.2942316774924592,-0.4785004639079849,0.7955394559857065,0.0,1.302507969753396
283,0.2942316774924592,-0.3796546292713524,0.7955394559857065,0.0,1.1926636888659805
284,0.2942316774924592,-0.289706392608413,0.7955394559857065,0.0,1.110787277439725
285,0.2942316774924592,-0.2071853689204095,0.7955394559857065,0.0,1.0486361672244318
286,0.2942316774924592,-0.1309580035325252,0.7955394559857065,0.0,1.0117623330589038
287,0.2942316774924592,-0.0601319509639127,0.7955394559857065,0.0,0.9923563423506744
288,0.2942316774924592,0.0060078515406321,0.7955394559857065,0.0,0.9875831158275596
289,0.2942316774924592,0.0680432424600847,0.7955394559857065,0.0,0.9949858477836924
290,0.2942316774924592,0.1264540046164993,0.7955394559857065,0.0,1.0122777622448556
291,0.2942316774924592,0.1816404201837904,0.7955394559857065,0.0,1.0376021966315594
292,0.2942316774924592,0.2339399195866394,0.7955394559857065,0.0,1.06653831038818
293,0.2942316774924592,0.2836395881389117,0.7955394559857065,0.0,1.1034697654706196
294,0.2942316774924592,0.3309857087361101,0.7955394559857065,0.0,1.144292942795589
295,0.2942316774924592,0.3761911455041568,0.7955394559857065,0.0,1.129854669615297
296,0.2942316774924592,0.4194411292979735,0.7955394559857065,0.0,1.0946201954132906
297,0.2942316774924592,0.4608978429763196,0.7955394559857065,0.0,1.0652335087240976
298,0.2942316774924592,0.5007040933767394,0.7955394559857065,0.0,1.041070096640594
299,0.2942316774924592,0.5389862799477564,0.7955394559857065,0.0,1.020023579444737
300,0.2942316774924592,0.5758568157560839,0.7955394559857065,0.0,1.0057288752927165
301,0.2942316774924592,0.6114161177925709,0.7955394559857065,0.0,0.995456348296075
302,0.2942316774924592,0.6457542553734624,0.7955394559857065,0.0,0.9892668267962198
303,0.2942316774924592,0.6789523247830582,0.7955394559857065,0.0,0.986609476419038
304,0.2942316774924592,0.8017116204256697,0.7955394559857065,0.0,1.0035344233826506
305,0.2942316774924592,0.8301832945069817,0.7955394559857065,0.0,1.014224611376499
306,0.2942316774924592,0.8578667232553986,0.7955394559857065,0.0,1.0267350770219206
307,0.2942316774924592,0.8848043789872068,0.7955394559857065,0.0,1.0410737203887994
308,0.2942316774924592,0.9110353911360766,0.7955394559857065,0.0,1.0367221411901075
309,0.2942316774924592,0.9365958881156116,0.7955394559857065,0.0,1.023976224721074
310,0.2942316774924592,0.9615192965680688,0.7955394559857065,0.0,1.0133189717183435
311,0.822627777676554,-1.246358162507018,1.964863050178557,0.0,2.58944080992899
312,0.822627777676554,-0.9235847702439672,1.964863050178557,0.0,2.121532244433723
313,0.822627777676554,-0.6799626875862168,1.964863050178557,0.0,1.827872472124712
314,0.822627777676554,-0.4842181104601215,1.964863050178557,0.0,1.6451568549848814
315,0.822627777676554,-0.3205886866783193,1.964863050178557,0.0,1.5365756562511803
316,0.822627777676554,-0.1800067360571301,1.964863050178557,0.0,1.4792037757707577
317,0.822627777676554,-0.0567740956331819,1.964863050178557,0.0,1.4575419099803646
318,0.822627777676554,0.0529248216232427,1.964863050178557,0.0,1.4607322091782589
319,0.822627777676554,0.1517706562598751,1.964863050178557,0.0,1.4828439793893513
320,0.822627777676554,0.2417188929228147,1.964863050178557,0.0,1.5172568927427952
321,0.822627777676554,0.3242399166108182,1.964863050178557,0.0,1.5610588926690876
322,0.822627777676554,0.4004672819987024,1.964863050178557,0.0,1.5394085320597517
323,0.822627777676554,0.4712933345673149,1.964863050178557,0.0,1.5091229405334925
324,0.822627777676554,0.5374331370718598,1.964863050178557,0.0,1.4886967592182914
325,0.822627777676554,0.5994685279913124,1.964863050178557,0.0,1.4759759357050746
326,0.822627777676554,0.6578792901477271,1.964863050178557,0.0,1.4709572582371797
327,0.822627777676554,0.7130657057150178,1.964863050178557,0.0,1.4718382304266795
328,0.822627777676554,0.7653652051178669,1.964863050178557,0.0,1.477005097691509
329,0.822627777676554,0.8150648736701395,1.964863050178557,0.0,1.4871071291435696
330,0.822627777676554,0.8624109942673377,1.964863050178557,0.0,1.5003032076925855
331,0.822627777676554,0.9076164310353844,1.964863050178557,0.0,1.5049293424431145
332,0.822627777676554,0.950866414829201,1.964863050178557,0.0,1.4925610017659965
333,0.822627777676554,0.9923231285075472,1.964863050178557,0.0,1.483793956626614
334,0.822627777676554,1.032129378907967,1.964863050178557,0.0,1.478933274908984
335,0.822627777676554,1.0704115654789843,1.964863050178557,0.0,1.4762402562712764
