xi,gen_eps,a0/b0,a/b,b/h,kmin,CF_err,error,material,ply_angle,nx,ny
0.36009011240999517,0.23307357497078524,0.21573208732594293,0.4251786303382891,199.99999999999991,29.337495319737855,170.16102721167152,2.993999513445871e-144,solvay5320,0.0,35,82
0.36009011240999517,0.23307357497078524,0.30978301528442215,0.6105402296585329,199.99999999999991,10.310770490141206,59.15517170782553,2.4001192787869472e-160,solvay5320,0.0,42,68
0.36009011240999517,0.23307357497078524,0.4448365458668057,0.8767123872968686,199.99999999999991,7.301600517890215,41.599050508941986,3.677424084727334e-175,solvay5320,0.0,51,58
0.36009011240999517,0.23307357497078524,0.638768243497891,1.2589254117941675,199.99999999999991,2.627981722694002,14.332189958533336,3.1246585766442977e-191,solvay5320,0.0,60,48
0.36009011240999517,0.23307357497078524,0.917246734092646,1.8077686769634351,199.99999999999991,1.5627801542925743,8.117583270129062,2.288809818418974e-205,solvay5320,0.0,72,40
0.36009011240999517,0.23307357497078524,1.3171311814069593,2.595886586126396,199.99999999999991,0.7693044501107954,3.4882815824732245,1.4365652374883628e-220,solvay5320,0.0,85,33
0.36009011240999517,0.23307357497078524,1.8913499329606391,3.7275937203149416,199.99999999999991,0.48300692490102937,1.8179624918692474,3.478709306310763e-233,solvay5320,0.0,104,28
0.36009011240999517,0.23307357497078524,2.7159060687402805,5.352681822847108,199.99999999999991,0.3045055974362235,0.776548757174321,2.8459382948463824e-245,solvay5320,0.0,123,23
0.36009011240999517,0.23307357497078524,3.899937100837802,7.686246100397746,199.99999999999991,0.23855788081356472,0.39179611226109584,7.00060180970482e-253,solvay5320,0.0,146,19
0.36009011240999517,0.23307357497078524,5.600160316864634,11.037155032027579,199.99999999999991,0.2008780980566616,0.1719644513951745,4.863903731766478e-259,solvay5320,0.0,176,16
0.36009011240999517,0.23307357497078524,8.04161573986619,15.848931924611133,199.99999999999991,0.18522005131947203,0.08061216196293282,3.5461486952823864e-257,solvay5320,0.0,206,13
0.5062207018500082,0.25182499996638236,0.17312774103320389,0.29609329396270845,199.99999999999991,42.45228141446756,198.66955152416082,1.7999713792463018e-136,solvay5320,10.0,29,97
0.5062207018500082,0.25182499996638236,0.248604805670913,0.4251786303382891,199.99999999999991,29.80890111109144,139.20282816299462,5.134602257708024e-153,solvay5320,10.0,35,82
0.5062207018500082,0.25182499996638236,0.35698697986718986,0.6105402296585329,199.99999999999991,10.532889301637821,48.54026528230184,2.7415293085566753e-169,solvay5320,10.0,42,68
0.5062207018500082,0.25182499996638236,0.5126196311884409,0.8767123872968686,199.99999999999991,5.034401459253123,22.678743475470277,6.918441323120529e-184,solvay5320,10.0,51,58
0.5062207018500082,0.25182499996638236,0.7361021580605963,1.2589254117941675,199.99999999999991,2.228909266557912,9.483425126122782,8.505797063373699e-198,solvay5320,10.0,60,48
0.5062207018500082,0.25182499996638236,1.0570145077067532,1.8077686769634351,199.99999999999991,1.2383861575576962,4.824610608771805,1.0974417539710639e-211,solvay5320,10.0,72,40
0.5062207018500082,0.25182499996638236,1.5178323514853422,2.595886586126396,199.99999999999991,0.6680339498928279,2.14202287212195,1.3576882697357951e-223,solvay5320,10.0,85,33
0.5062207018500082,0.25182499996638236,2.179549126732202,3.7275937203149416,199.99999999999991,0.43790311607963117,1.0596282669711758,1.7893498894283195e-231,solvay5320,10.0,104,28
0.5062207018500082,0.25182499996638236,3.129749073532632,5.352681822847108,199.99999999999991,0.34520081483957893,0.623613374552442,1.212673869458627e-233,solvay5320,10.0,123,23
0.5062207018500082,0.25182499996638236,4.494199806344584,7.686246100397746,199.99999999999991,0.2784042569359987,0.3094432448071834,1.6644800593158572e-231,solvay5320,10.0,146,19
0.5062207018500082,0.25182499996638236,6.4534988028768225,11.037155032027579,199.99999999999991,0.2551826939531995,0.20022322383357738,1.4566434789476834e-224,solvay5320,10.0,176,16
0.5062207018500082,0.25182499996638236,9.26697712459011,15.848931924611133,199.99999999999991,0.2408344594582221,0.13273790970392782,5.1380928643226374e-210,solvay5320,10.0,206,13
0.8130021465303483,0.24465357864976403,0.14732959766818252,0.20619860095022202,199.99999999999991,62.49839584065866,160.4991442348575,1.485649002832201e-135,solvay5320,20.0,24,116
0.8130021465303483,0.24465357864976403,0.21155965981701177,0.29609329396270845,199.99999999999991,43.89174651493979,112.41858308184956,5.4736449015065055e-152,solvay5320,20.0,29,97
0.8130021465303483,0.24465357864976403,0.30379156917738337,0.4251786303382891,199.99999999999991,15.532549513548418,39.13692544396008,6.165590477285541e-167,solvay5320,20.0,35,82
0.8130021465303483,0.24465357864976403,0.4362330587177273,0.6105402296585329,199.99999999999991,5.5900721497230785,13.44504064861248,2.858086825237923e-182,solvay5320,20.0,42,68
0.8130021465303483,0.24465357864976403,0.6264139654484906,0.8767123872968686,199.99999999999991,3.3268486054579793,7.596751893443964,3.6126693133654114e-195,solvay5320,20.0,51,58
0.8130021465303483,0.24465357864976403,0.8995064639583142,1.2589254117941675,199.99999999999991,1.6416148176719463,3.242019089469272,2.1261685727347186e-206,solvay5320,20.0,60,48
0.8130021465303483,0.24465357864976403,1.2916568329115947,1.8077686769634351,199.99999999999991,1.0357886982312108,1.6765325113137288,1.7978885771206444e-214,solvay5320,20.0,72,40
0.8130021465303483,0.24465357864976403,1.854769744138858,2.595886586126396,199.99999999999991,0.6579587016299563,0.7001999143470502,1.1103049937710695e-219,solvay5320,20.0,85,33
0.8130021465303483,0.24465357864976403,2.663378318541655,3.7275937203149416,199.99999999999991,0.5197346519489022,0.3430216950359511,3.1237579115676076e-217,solvay5320,20.0,104,28
